Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-2
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/r...
1sa1msa1am1ma-39_3     -1516.895995493051
1sa1msa1am1ma-178_8    -1516.857374970612
1sa1msa1am1ma-131_5    -1516.854814141968
1sa1msa1am1ma-92_5     -1516.876360325199
1sa1msa1am1ma-5_3      -1516.900733703281
1sa1msa1am1ma-26_8     -1516.875982845025
1sa1msa1am1ma-167_3    -1516.84912391297 
1sa1msa1am1ma-114_11   -1516.860503588629
1sa1msa1am1ma-56_3     -1516.883798716755
1sa1msa1am1ma-117_8    -1516.873452796994
1sa1msa1am1ma-76_11    -1516.889959890772
1sa1msa1am1ma-155_1    -1516.903232172529
1sa1msa1am1ma-99_1     -1516.914634646914
1sa1msa1am1ma-64_1     -1516.916099009542
1sa1msa1am1ma-154_11   -1516.869254297832
1sa1msa1am1ma-146_4    -1516.849334763304
1sa1msa1am1ma-77_4     -1516.877884838926
1sa1msa1am1ma-182_2    -1516.842695690042
1sa1msa1am1ma-174_6    -1516.83795468553 
1sa1msa1am1ma-189_6    -1516.837143811459
1sa1msa1am1ma-45_6     -1516.871798474193
1sa1msa1am1ma-88_10    -1516.867745501351
1sa1msa1am1ma-36_11    -1516.884138518919
1sa1msa1am1ma-171_10   -1516.86662477276 
1sa1msa1am1ma-21_2     -1516.886762459457
1sa1msa1am1ma-160_9    -1516.855860138842
1sa1msa1am1ma-2_9      -1516.899388768218
1sa1msa1am1ma-51_9     -1516.882542213941
1sa1msa1am1ma-110_2    -1516.869086398078
1sa1msa1am1ma-129_4    -1516.852521890429
1sa1msa1am1ma-18_4     -1516.887988436944
1sa1msa1am1ma-13_10    -1516.883179693939
1sa1msa1am1ma-146_3    -1516.868154802337
1sa1msa1am1ma-136_8    -1516.875859066308
1sa1msa1am1ma-77_3     -1516.869374905456
1sa1msa1am1ma-182_5    -1516.850107036213
1sa1msa1am1ma-174_1    -1516.899108521048
1sa1msa1am1ma-45_1     -1516.919326352424
1sa1msa1am1ma-189_1    -1516.892906595781
1sa1msa1am1ma-81_7     -1516.844892254306
1sa1msa1am1ma-13_7     -1516.892968330982
1sa1msa1am1ma-93_10    -1516.854526359332
1sa1msa1am1ma-122_7    -1516.854906377592
1sa1msa1am1ma-21_5     -1516.875536651228
1sa1msa1am1ma-110_5    -1516.880286371086
1sa1msa1am1ma-129_3    -1516.850554898558
1sa1msa1am1ma-68_8     -1516.858277904418
1sa1msa1am1ma-95_8     -1516.860966181117
1sa1msa1am1ma-159_8    -1516.859505717836
1sa1msa1am1ma-18_3     -1516.879642905869
1sa1msa1am1ma-108_4    -1516.851706626004
1sa1msa1am1ma-2_10     -1516.889275264906
1sa1msa1am1ma-39_4     -1516.888140629234
1sa1msa1am1ma-141_9    -1516.867135080468
1sa1msa1am1ma-131_2    -1516.874042756876
1sa1msa1am1ma-70_9     -1516.887098071785
1sa1msa1am1ma-92_2     -1516.881953991962
1sa1msa1am1ma-167_4    -1516.867067064781
1sa1msa1am1ma-5_4      -1516.893224523338
1sa1msa1am1ma-56_4     -1516.870136319192
1sa1msa1am1ma-48_10    -1516.880999905235
1sa1msa1am1ma-99_6     -1516.871905036995
1sa1msa1am1ma-155_6    -1516.872342513489
1sa1msa1am1ma-64_6     -1516.880198730144
1sa1msa1am1ma-186_10   -1516.829569901968
1sa1msa1am1ma-138_11   -1516.86713797865 
1sa1msa1am1ma-54_2     -1516.892656317896
1sa1msa1am1ma-115_9    -1516.85935457396 
1sa1msa1am1ma-24_9     -1516.892658101588
1sa1msa1am1ma-165_2    -1516.864660225094
1sa1msa1am1ma-7_2      -1516.895915330114
1sa1msa1am1ma-90_4     -1516.86089023595 
1sa1msa1am1ma-133_4    -1516.85674951319 
1sa1msa1am1ma-187_9    -1516.838570443733
1sa1msa1am1ma-101_6    -1516.872649977749
1sa1msa1am1ma-30_6     -1516.872122502555
1sa1msa1am1ma-53_8     -1516.872739464763
1sa1msa1am1ma-112_3    -1516.86476892355 
1sa1msa1am1ma-23_3     -1516.894411948137
1sa1msa1am1ma-162_8    -1516.869722865219
1sa1msa1am1ma-28_7     -1516.892441012122
1sa1msa1am1ma-119_7    -1516.866984503087
1sa1msa1am1ma-81_11    -1516.874277441092
1sa1msa1am1ma-120_1    -1516.910218516656
1sa1msa1am1ma-11_1     -1516.935388991891
1sa1msa1am1ma-178_11   -1516.851047667853
1sa1msa1am1ma-83_1     -1516.921038575529
1sa1msa1am1ma-47_7     -1516.860264232974
1sa1msa1am1ma-176_7    -1516.850375936231
1sa1msa1am1ma-180_3    -1516.846609293149
1sa1msa1am1ma-75_5     -1516.871619212526
1sa1msa1am1ma-88_5     -1516.854426630516
1sa1msa1am1ma-144_5    -1516.862790906106
1sa1msa1am1ma-97_9     -1516.892089415119
1sa1msa1am1ma-112_4    -1516.857466013511
1sa1msa1am1ma-23_4     -1516.876123992471
1sa1msa1am1ma-120_6    -1516.869055754636
1sa1msa1am1ma-163_11   -1516.865670770786
1sa1msa1am1ma-11_6     -1516.89511617807 
1sa1msa1am1ma-83_6     -1516.883291833716
1sa1msa1am1ma-24_10    -1516.871109442271
1sa1msa1am1ma-180_4    -1516.848834614051
1sa1msa1am1ma-134_9    -1516.871880498104
1sa1msa1am1ma-75_2     -1516.878780659742
1sa1msa1am1ma-144_2    -1516.860426903406
1sa1msa1am1ma-146_10   -1516.844858371731
1sa1msa1am1ma-88_2     -1516.872449359964
1sa1msa1am1ma-66_7     -1516.870708967019
1sa1msa1am1ma-157_7    -1516.853759765925
1sa1msa1am1ma-64_10    -1516.871259058966
1sa1msa1am1ma-106_10   -1516.860614437455
1sa1msa1am1ma-54_5     -1516.863116008606
1sa1msa1am1ma-7_5      -1516.881359974595
1sa1msa1am1ma-165_5    -1516.857208640686
1sa1msa1am1ma-90_3     -1516.869339392729
1sa1msa1am1ma-133_3    -1516.859459329148
1sa1msa1am1ma-72_8     -1516.866026951161
1sa1msa1am1ma-143_8    -1516.865075323636
1sa1msa1am1ma-41_11    -1516.872458302663
1sa1msa1am1ma-123_11   -1516.873737005768
1sa1msa1am1ma-101_1    -1516.915155188334
1sa1msa1am1ma-30_1     -1516.922147844967
1sa1msa1am1ma-138_7    -1516.873652568606
1sa1msa1am1ma-97_7     -1516.85785780947 
1sa1msa1am1ma-162_1    -1516.90420265509 
1sa1msa1am1ma-175_11   -1516.846359982672
1sa1msa1am1ma-53_1     -1516.919737177429
1sa1msa1am1ma-58_5     -1516.86469302624 
1sa1msa1am1ma-17_11    -1516.883278311748
1sa1msa1am1ma-169_5    -1516.867447733088
1sa1msa1am1ma-11_8     -1516.896201443702
1sa1msa1am1ma-150_3    -1516.8428640852  
1sa1msa1am1ma-61_3     -1516.876836638609
1sa1msa1am1ma-120_8    -1516.880823885792
1sa1msa1am1ma-83_8     -1516.884736748016
1sa1msa1am1ma-37_5     -1516.874497128941
1sa1msa1am1ma-150_10   -1516.853838636972
1sa1msa1am1ma-106_5    -1516.853864702943
1sa1msa1am1ma-32_10    -1516.873038209846
1sa1msa1am1ma-134_7    -1516.866115871984
1sa1msa1am1ma-110_10   -1516.882980350665
1sa1msa1am1ma-16_2     -1516.904796955327
1sa1msa1am1ma-157_9    -1516.852840294336
1sa1msa1am1ma-66_9     -1516.869250763642
1sa1msa1am1ma-127_2    -1516.877100048128
1sa1msa1am1ma-72_10    -1516.879017353181
1sa1msa1am1ma-143_6    -1516.86761921436 
1sa1msa1am1ma-135_11   -1516.854452434512
1sa1msa1am1ma-72_6     -1516.875672644003
1sa1msa1am1ma-171_4    -1516.850310945403
1sa1msa1am1ma-40_4     -1516.876044784887
1sa1msa1am1ma-79_2     -1516.875693318322
1sa1msa1am1ma-138_9    -1516.861398962796
1sa1msa1am1ma-84_2     -1516.879877537893
1sa1msa1am1ma-148_2    -1516.852432911283
1sa1msa1am1ma-57_11    -1516.871829002317
1sa1msa1am1ma-16_5     -1516.900307341756
1sa1msa1am1ma-127_5    -1516.872278738869
1sa1msa1am1ma-24_7     -1516.884300611347
1sa1msa1am1ma-115_7    -1516.878658145158
1sa1msa1am1ma-143_1    -1516.904726379539
1sa1msa1am1ma-69_10    -1516.875784992505
1sa1msa1am1ma-72_1     -1516.919021811915
1sa1msa1am1ma-187_7    -1516.844930340389
1sa1msa1am1ma-171_3    -1516.862676361423
1sa1msa1am1ma-30_8     -1516.884819194973
1sa1msa1am1ma-101_8    -1516.874221605791
1sa1msa1am1ma-40_3     -1516.890986114272
1sa1msa1am1ma-79_5     -1516.878765867614
1sa1msa1am1ma-148_5    -1516.866437883268
1sa1msa1am1ma-6_11     -1516.883533675955
1sa1msa1am1ma-84_5     -1516.867400940129
1sa1msa1am1ma-97_11    -1516.897664333856
1sa1msa1am1ma-162_6    -1516.859417738119
1sa1msa1am1ma-53_6     -1516.873175245775
1sa1msa1am1ma-29_10    -1516.874436410334
1sa1msa1am1ma-119_9    -1516.873410088632
1sa1msa1am1ma-58_2     -1516.879499927844
1sa1msa1am1ma-169_2    -1516.863133963683
1sa1msa1am1ma-28_9     -1516.890981465112
1sa1msa1am1ma-150_4    -1516.859031604448
1sa1msa1am1ma-61_4     -1516.886953630185
1sa1msa1am1ma-176_9    -1516.852749971678
1sa1msa1am1ma-37_2     -1516.885082438944
1sa1msa1am1ma-106_2    -1516.876479576079
1sa1msa1am1ma-47_9     -1516.8642010957  
1sa1msa1am1ma-140_7    -1516.858663728703
1sa1msa1am1ma-165_10   -1516.85633028252 
1sa1msa1am1ma-71_7     -1516.883692383237
1sa1msa1am1ma-184_1    -1516.896300569468
1sa1msa1am1ma-48_1     -1516.919919147165
1sa1msa1am1ma-179_1    -1516.90050555042 
1sa1msa1am1ma-172_5    -1516.865877957031
1sa1msa1am1ma-43_5     -1516.883950653557
1sa1msa1am1ma-87_3     -1516.878639803404
1sa1msa1am1ma-154_8    -1516.862428241773
1sa1msa1am1ma-15_3     -1516.877012543286
1sa1msa1am1ma-98_8     -1516.887530948402
1sa1msa1am1ma-124_3    -1516.880247290628
1sa1msa1am1ma-140_11   -1516.854145741081
1sa1msa1am1ma-65_8     -1516.854863717469
1sa1msa1am1ma-27_1     -1516.924045022839
1sa1msa1am1ma-116_1    -1516.91193049305 
1sa1msa1am1ma-22_11    -1516.881207782541
1sa1msa1am1ma-80_9     -1516.879004480408
1sa1msa1am1ma-100_11   -1516.897181472367
1sa1msa1am1ma-34_4     -1516.877781198451
1sa1msa1am1ma-105_4    -1516.870167615841
1sa1msa1am1ma-62_11    -1516.866930632219
1sa1msa1am1ma-137_6    -1516.890036055673
1sa1msa1am1ma-69_6     -1516.871616451754
1sa1msa1am1ma-158_6    -1516.861554874239
1sa1msa1am1ma-94_6     -1516.86142622513 
1sa1msa1am1ma-125_10   -1516.883196926357
1sa1msa1am1ma-8_4      -1516.881995350469
1sa1msa1am1ma-47_10    -1516.85938952118 
1sa1msa1am1ma-153_2    -1516.859175286444
1sa1msa1am1ma-12_9     -1516.908663180242
1sa1msa1am1ma-123_9    -1516.858511503311
1sa1msa1am1ma-62_2     -1516.886395017164
1sa1msa1am1ma-34_3     -1516.870220797201
1sa1msa1am1ma-175_8    -1516.860620625868
1sa1msa1am1ma-44_8     -1516.873905427954
1sa1msa1am1ma-105_3    -1516.886705610795
1sa1msa1am1ma-188_8    -1516.854478679514
1sa1msa1am1ma-180_11   -1516.854943671229
1sa1msa1am1ma-137_1    -1516.911044672772
1sa1msa1am1ma-69_1     -1516.917813894983
1sa1msa1am1ma-94_1     -1516.915954985811
1sa1msa1am1ma-158_1    -1516.903573206858
1sa1msa1am1ma-3_7      -1516.901417089426
1sa1msa1am1ma-161_7    -1516.868683275147
1sa1msa1am1ma-79_11    -1516.872654172361
1sa1msa1am1ma-50_7     -1516.880431056507
1sa1msa1am1ma-8_3      -1516.890804932618
1sa1msa1am1ma-153_5    -1516.868367886426
1sa1msa1am1ma-62_5     -1516.881727101359
1sa1msa1am1ma-87_10    -1516.880985298211
1sa1msa1am1ma-39_11    -1516.885321043193
1sa1msa1am1ma-48_6     -1516.876156873974
1sa1msa1am1ma-184_6    -1516.847299600011
1sa1msa1am1ma-179_6    -1516.848441946363
1sa1msa1am1ma-33_9     -1516.879041275514
1sa1msa1am1ma-172_2    -1516.864919549028
1sa1msa1am1ma-43_2     -1516.886066998559
1sa1msa1am1ma-102_9    -1516.855186898011
1sa1msa1am1ma-87_4     -1516.869601517425
1sa1msa1am1ma-15_4     -1516.882259385404
1sa1msa1am1ma-124_4    -1516.857341045237
1sa1msa1am1ma-27_6     -1516.874378070487
1sa1msa1am1ma-116_6    -1516.864676658635
1sa1msa1am1ma-128_10   -1516.85380665478 
1sa1msa1am1ma-188_6    -1516.855577045124
1sa1msa1am1ma-44_6     -1516.872380409207
1sa1msa1am1ma-175_6    -1516.858280761755
1sa1msa1am1ma-183_2    -1516.843536957357
1sa1msa1am1ma-76_4     -1516.879071181211
1sa1msa1am1ma-147_4    -1516.849173554764
1sa1msa1am1ma-19_4     -1516.894783657516
1sa1msa1am1ma-128_4    -1516.855144008375
1sa1msa1am1ma-111_2    -1516.875607125044
1sa1msa1am1ma-50_9     -1516.856799904372
1sa1msa1am1ma-161_9    -1516.857344499148
1sa1msa1am1ma-20_2     -1516.877369198492
1sa1msa1am1ma-3_9      -1516.887725847609
1sa1msa1am1ma-130_5    -1516.878997958727
1sa1msa1am1ma-179_8    -1516.869192329935
1sa1msa1am1ma-38_3     -1516.885470975262
1sa1msa1am1ma-184_8    -1516.852067846792
1sa1msa1am1ma-109_3    -1516.875068417087
1sa1msa1am1ma-48_8     -1516.863497500496
1sa1msa1am1ma-91_10    -1516.887489919689
1sa1msa1am1ma-102_7    -1516.883876484728
1sa1msa1am1ma-33_7     -1516.859561106424
1sa1msa1am1ma-65_1     -1516.918531688558
1sa1msa1am1ma-154_1    -1516.904667351099
1sa1msa1am1ma-98_1     -1516.916853901084
1sa1msa1am1ma-168_10   -1516.86375352518 
1sa1msa1am1ma-116_8    -1516.861104899056
1sa1msa1am1ma-57_3     -1516.869160362527
1sa1msa1am1ma-4_3      -1516.891212399698
1sa1msa1am1ma-166_3    -1516.856156560764
1sa1msa1am1ma-27_8     -1516.888158299159
1sa1msa1am1ma-93_5     -1516.870540126859
1sa1msa1am1ma-71_9     -1516.879230190304
1sa1msa1am1ma-130_2    -1516.880668645627
1sa1msa1am1ma-140_9    -1516.875008610268
1sa1msa1am1ma-38_4     -1516.885497636292
1sa1msa1am1ma-11_10    -1516.872364376932
1sa1msa1am1ma-109_4    -1516.872427512539
1sa1msa1am1ma-173_10   -1516.851301171168
1sa1msa1am1ma-65_6     -1516.878169485501
1sa1msa1am1ma-98_6     -1516.889833522959
1sa1msa1am1ma-154_6    -1516.860039353417
1sa1msa1am1ma-34_11    -1516.88661901003 
1sa1msa1am1ma-57_4     -1516.882354774488
1sa1msa1am1ma-156_11   -1516.842596853486
1sa1msa1am1ma-166_4    -1516.853402135815
1sa1msa1am1ma-4_4      -1516.891489736181
1sa1msa1am1ma-93_2     -1516.876100621726
1sa1msa1am1ma-80_7     -1516.882786649929
1sa1msa1am1ma-74_11    -1516.879947772406
1sa1msa1am1ma-44_1     -1516.920097610924
1sa1msa1am1ma-188_1    -1516.893432143034
1sa1msa1am1ma-175_1    -1516.897325421593
1sa1msa1am1ma-183_5    -1516.85606833566 
1sa1msa1am1ma-116_11   -1516.855066683489
1sa1msa1am1ma-76_3     -1516.879951081833
1sa1msa1am1ma-137_8    -1516.879463615643
1sa1msa1am1ma-147_3    -1516.861216368206
1sa1msa1am1ma-94_8     -1516.878136603505
1sa1msa1am1ma-19_3     -1516.894782827683
1sa1msa1am1ma-158_8    -1516.863724186371
1sa1msa1am1ma-69_8     -1516.869214786593
1sa1msa1am1ma-51_10    -1516.860966465451
1sa1msa1am1ma-128_3    -1516.853479917109
1sa1msa1am1ma-111_5    -1516.864313999186
1sa1msa1am1ma-20_5     -1516.871536088765
1sa1msa1am1ma-123_7    -1516.878455562829
1sa1msa1am1ma-133_10   -1516.858435108083
1sa1msa1am1ma-12_7     -1516.900246272631
1sa1msa1am1ma-10_1     -1516.935700133476
1sa1msa1am1ma-121_11   -1516.867468616774
1sa1msa1am1ma-121_1    -1516.910893048088
1sa1msa1am1ma-118_7    -1516.867707501625
1sa1msa1am1ma-29_7     -1516.867102833839
1sa1msa1am1ma-1_8      -1516.877910391929
1sa1msa1am1ma-163_8    -1516.863910602832
1sa1msa1am1ma-22_3     -1516.8789719504  
1sa1msa1am1ma-113_3    -1516.87646376741 
1sa1msa1am1ma-52_8     -1516.870376828641
1sa1msa1am1ma-43_11    -1516.875442266614
1sa1msa1am1ma-89_5     -1516.861077872687
1sa1msa1am1ma-145_5    -1516.856556213308
1sa1msa1am1ma-104_10   -1516.85658160965 
1sa1msa1am1ma-9_11     -1516.889936574595
1sa1msa1am1ma-74_5     -1516.875386033217
1sa1msa1am1ma-181_3    -1516.856029773641
1sa1msa1am1ma-177_7    -1516.833132359715
1sa1msa1am1ma-46_7     -1516.866933326096
1sa1msa1am1ma-66_10    -1516.869985641592
1sa1msa1am1ma-82_1     -1516.919382130629
1sa1msa1am1ma-91_4     -1516.878246684701
1sa1msa1am1ma-144_10   -1516.853659768179
1sa1msa1am1ma-164_2    -1516.858649269009
1sa1msa1am1ma-25_9     -1516.884576130405
1sa1msa1am1ma-6_2      -1516.887429811046
1sa1msa1am1ma-114_9    -1516.848904561182
1sa1msa1am1ma-55_2     -1516.887564713066
1sa1msa1am1ma-98_11    -1516.868145298044
1sa1msa1am1ma-26_10    -1516.885056317329
1sa1msa1am1ma-161_11   -1516.854776129732
1sa1msa1am1ma-31_6     -1516.8764962201  
1sa1msa1am1ma-100_6    -1516.864920447784
1sa1msa1am1ma-186_9    -1516.835988688439
1sa1msa1am1ma-132_4    -1516.849731110979
1sa1msa1am1ma-91_3     -1516.877770356586
1sa1msa1am1ma-6_5      -1516.896486523475
1sa1msa1am1ma-18_11    -1516.889433885293
1sa1msa1am1ma-164_5    -1516.858016735919
1sa1msa1am1ma-55_5     -1516.861069405235
1sa1msa1am1ma-156_7    -1516.852132323775
1sa1msa1am1ma-67_7     -1516.868141232237
1sa1msa1am1ma-139_7    -1516.858799765344
1sa1msa1am1ma-31_1     -1516.921299545573
1sa1msa1am1ma-100_1    -1516.914099263576
1sa1msa1am1ma-83_11    -1516.868203331274
1sa1msa1am1ma-142_8    -1516.867760347331
1sa1msa1am1ma-73_8     -1516.893422228866
1sa1msa1am1ma-132_3    -1516.873589300459
1sa1msa1am1ma-10_6     -1516.892170837648
1sa1msa1am1ma-121_6    -1516.870149796241
1sa1msa1am1ma-22_4     -1516.886930966296
1sa1msa1am1ma-113_4    -1516.88184524768 
1sa1msa1am1ma-96_9     -1516.882707751759
1sa1msa1am1ma-145_2    -1516.878296001809
1sa1msa1am1ma-89_2     -1516.860471231919
1sa1msa1am1ma-74_2     -1516.862311740472
1sa1msa1am1ma-135_9    -1516.845266286839
1sa1msa1am1ma-58_11    -1516.868577132074
1sa1msa1am1ma-181_4    -1516.839839630376
1sa1msa1am1ma-82_6     -1516.880449389015
1sa1msa1am1ma-184_10   -1516.84862152694 
1sa1msa1am1ma-126_2    -1516.867639110915
1sa1msa1am1ma-67_9     -1516.876400848532
1sa1msa1am1ma-156_9    -1516.847495035322
1sa1msa1am1ma-17_2     -1516.896019212304
1sa1msa1am1ma-85_2     -1516.877588537531
1sa1msa1am1ma-149_2    -1516.862436255729
1sa1msa1am1ma-149_10   -1516.854732021933
1sa1msa1am1ma-139_9    -1516.859407506903
1sa1msa1am1ma-78_2     -1516.891737120968
1sa1msa1am1ma-41_4     -1516.877703745919
1sa1msa1am1ma-170_4    -1516.839846340676
1sa1msa1am1ma-73_6     -1516.871221114545
1sa1msa1am1ma-95_11    -1516.868674272408
1sa1msa1am1ma-142_6    -1516.848004888213
1sa1msa1am1ma-121_8    -1516.867062280429
1sa1msa1am1ma-60_3     -1516.866027719075
1sa1msa1am1ma-151_3    -1516.850462747131
1sa1msa1am1ma-10_8     -1516.88554458097 
1sa1msa1am1ma-168_5    -1516.857304594174
1sa1msa1am1ma-109_10   -1516.860862082304
1sa1msa1am1ma-4_11     -1516.894434539537
1sa1msa1am1ma-59_5     -1516.869215101155
1sa1msa1am1ma-52_1     -1516.919323808998
1sa1msa1am1ma-1_1      -1516.939196950173
1sa1msa1am1ma-163_1    -1516.90206169828 
1sa1msa1am1ma-96_7     -1516.870079670819
1sa1msa1am1ma-135_7    -1516.858299641861
1sa1msa1am1ma-107_5    -1516.877551191846
1sa1msa1am1ma-36_5     -1516.861512302968
1sa1msa1am1ma-82_8     -1516.880346671571
1sa1msa1am1ma-60_4     -1516.86182690024 
1sa1msa1am1ma-151_4    -1516.848325069103
1sa1msa1am1ma-29_9     -1516.873310518666
1sa1msa1am1ma-55_11    -1516.863110969314
1sa1msa1am1ma-168_2    -1516.870709239657
1sa1msa1am1ma-59_2     -1516.883445422711
1sa1msa1am1ma-118_9    -1516.866426537713
1sa1msa1am1ma-52_6     -1516.8779062313  
1sa1msa1am1ma-189_10   -1516.828903012258
1sa1msa1am1ma-163_6    -1516.878219608757
1sa1msa1am1ma-137_11   -1516.869434178574
1sa1msa1am1ma-1_6      -1516.895492319903
1sa1msa1am1ma-70_10    -1516.868375204569
1sa1msa1am1ma-46_9     -1516.886613869751
1sa1msa1am1ma-107_2    -1516.874718349225
1sa1msa1am1ma-112_10   -1516.857165549822
1sa1msa1am1ma-36_2     -1516.885133696518
1sa1msa1am1ma-177_9    -1516.834703679653
1sa1msa1am1ma-30_10    -1516.880162272261
1sa1msa1am1ma-114_7    -1516.865442410836
1sa1msa1am1ma-25_7     -1516.872090211265
1sa1msa1am1ma-152_10   -1516.864385207473
1sa1msa1am1ma-126_5    -1516.873784039792
1sa1msa1am1ma-17_5     -1516.891533478709
1sa1msa1am1ma-149_5    -1516.858640663602
1sa1msa1am1ma-85_5     -1516.869189361794
1sa1msa1am1ma-78_5     -1516.862221568872
1sa1msa1am1ma-15_11    -1516.885957439257
1sa1msa1am1ma-41_3     -1516.883899583286
1sa1msa1am1ma-100_8    -1516.87097822622 
1sa1msa1am1ma-31_8     -1516.873513336203
1sa1msa1am1ma-170_3    -1516.850917173093
1sa1msa1am1ma-186_7    -1516.84020872083 
1sa1msa1am1ma-177_11   -1516.824543091582
1sa1msa1am1ma-73_1     -1516.917936213534
1sa1msa1am1ma-142_1    -1516.905147431611
1sa1msa1am1ma-73_10    -1516.885436421096
1sa1msa1am1ma-137_2    -1516.877849121522
1sa1msa1am1ma-76_9     -1516.884124833171
1sa1msa1am1ma-147_9    -1516.856859496356
1sa1msa1am1ma-111_10   -1516.877431126396
1sa1msa1am1ma-50_4     -1516.874601176034
1sa1msa1am1ma-161_4    -1516.848569183775
1sa1msa1am1ma-3_4      -1516.892446420857
1sa1msa1am1ma-158_2    -1516.874439627695
1sa1msa1am1ma-56_11    -1516.880828935875
1sa1msa1am1ma-19_9     -1516.86886222361 
1sa1msa1am1ma-94_2     -1516.842149488269
1sa1msa1am1ma-128_9    -1516.8607058682  
1sa1msa1am1ma-69_2     -1516.883860871105
1sa1msa1am1ma-62_6     -1516.878844544134
1sa1msa1am1ma-134_11   -1516.873506534359
1sa1msa1am1ma-153_6    -1516.850700932737
1sa1msa1am1ma-179_5    -1516.857601979082
1sa1msa1am1ma-184_5    -1516.852378863804
1sa1msa1am1ma-16_11    -1516.89153354772 
1sa1msa1am1ma-48_5     -1516.881614194772
1sa1msa1am1ma-130_8    -1516.904584081492
1sa1msa1am1ma-71_3     -1516.874152815096
1sa1msa1am1ma-140_3    -1516.85570817172 
1sa1msa1am1ma-87_7     -1516.871181686635
1sa1msa1am1ma-43_1     -1516.91874805806 
1sa1msa1am1ma-174_11   -1516.851981174396
1sa1msa1am1ma-172_1    -1516.901702338029
1sa1msa1am1ma-33_10    -1516.884732874737
1sa1msa1am1ma-124_7    -1516.884514750172
1sa1msa1am1ma-15_7     -1516.901482677384
1sa1msa1am1ma-93_8     -1516.863828295012
1sa1msa1am1ma-116_5    -1516.874829512329
1sa1msa1am1ma-151_10   -1516.853869266025
1sa1msa1am1ma-27_5     -1516.884782406661
1sa1msa1am1ma-38_9     -1516.87880191422 
1sa1msa1am1ma-179_2    -1516.867962393358
1sa1msa1am1ma-48_2     -1516.876635849687
1sa1msa1am1ma-109_9    -1516.868983647793
1sa1msa1am1ma-184_2    -1516.859865890397
1sa1msa1am1ma-71_4     -1516.864667103978
1sa1msa1am1ma-140_4    -1516.878873609802
1sa1msa1am1ma-28_10    -1516.860447425094
1sa1msa1am1ma-43_6     -1516.878434054097
1sa1msa1am1ma-172_6    -1516.866821748471
1sa1msa1am1ma-96_11    -1516.875543764241
1sa1msa1am1ma-57_9     -1516.877000591241
1sa1msa1am1ma-116_2    -1516.881703563433
1sa1msa1am1ma-27_2     -1516.89112909776 
1sa1msa1am1ma-166_9    -1516.853774478912
1sa1msa1am1ma-4_9      -1516.887726006024
1sa1msa1am1ma-105_7    -1516.878449053309
1sa1msa1am1ma-34_7     -1516.859606546283
1sa1msa1am1ma-137_5    -1516.873810448723
1sa1msa1am1ma-183_8    -1516.866272572265
1sa1msa1am1ma-50_3     -1516.851929992606
1sa1msa1am1ma-111_8    -1516.879825594923
1sa1msa1am1ma-3_3      -1516.871260910913
1sa1msa1am1ma-20_8     -1516.872497261476
1sa1msa1am1ma-161_3    -1516.86739461838 
1sa1msa1am1ma-94_5     -1516.874013528747
1sa1msa1am1ma-7_11     -1516.895629228213
1sa1msa1am1ma-158_5    -1516.851125951757
1sa1msa1am1ma-69_5     -1516.863780657812
1sa1msa1am1ma-62_1     -1516.917621311486
1sa1msa1am1ma-68_10    -1516.866288623866
1sa1msa1am1ma-153_1    -1516.901041374769
1sa1msa1am1ma-8_7      -1516.889862557739
1sa1msa1am1ma-109_7    -1516.856613766464
1sa1msa1am1ma-38_7     -1516.875862935306
1sa1msa1am1ma-130_1    -1516.912657569976
