Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
1sa1ma1dma-12_6    -42.69021027266
1sa1ma1dma-33_10   -42.68513251566
1sa1ma1dma-15_2    -42.70086906829
1sa1ma1dma-16_11   -42.68593029265
1sa1ma1dma-4_7     -42.69062975009
1sa1ma1dma-34_5    -42.67575980655
1sa1ma1dma-8_9     -42.68607008053
1sa1ma1dma-12_8    -42.69946704038
1sa1ma1dma-34_2    -42.6845649102 
1sa1ma1dma-33_8    -42.69308282599
1sa1ma1dma-15_5    -42.69837999888
1sa1ma1dma-27_7    -42.68253605106
1sa1ma1dma-28_10   -42.69088473013
1sa1ma1dma-23_11   -42.67656071222
1sa1ma1dma-11_9    -42.68223087308
1sa1ma1dma-37_4    -42.66864364624
1sa1ma1dma-16_3    -42.68369164322
1sa1ma1dma-7_6     -42.69452562061
1sa1ma1dma-24_1    -42.71161422769
1sa1ma1dma-16_4    -42.69608722333
1sa1ma1dma-7_1     -42.71665215541
1sa1ma1dma-24_6    -42.69354605742
1sa1ma1dma-30_9    -42.69747808711
1sa1ma1dma-6_10    -42.69472366543
1sa1ma1dma-28_8    -42.6900818584 
1sa1ma1dma-37_3    -42.67950540159
1sa1ma1dma-24_8    -42.69425113439
1sa1ma1dma-30_7    -42.6854865091 
1sa1ma1dma-23_2    -42.68419512131
1sa1ma1dma-28_6    -42.68034348857
1sa1ma1dma-23_5    -42.68052082154
1sa1ma1dma-28_1    -42.70494721335
1sa1ma1dma-35_11   -42.66972409101
1sa1ma1dma-11_7    -42.69563271986
1sa1ma1dma-10_10   -42.68840011817
1sa1ma1dma-7_8     -42.69782873346
1sa1ma1dma-32_6    -42.68060015891
1sa1ma1dma-26_9    -42.69736579218
1sa1ma1dma-13_1    -42.71357014118
1sa1ma1dma-27_10   -42.6935251579 
1sa1ma1dma-2_4     -42.69431799441
1sa1ma1dma-21_3    -42.69434662912
1sa1ma1dma-18_5    -42.69500785436
1sa1ma1dma-13_6    -42.6962621542 
1sa1ma1dma-2_3     -42.69475315299
1sa1ma1dma-21_4    -42.69061870481
1sa1ma1dma-19_11   -42.68619523265
1sa1ma1dma-9_7     -42.68617421588
1sa1ma1dma-18_2    -42.67705568904
1sa1ma1dma-32_1    -42.70086394659
1sa1ma1dma-2_11    -42.68908769483
1sa1ma1dma-5_9     -42.68148916526
1sa1ma1dma-35_5    -42.66225160168
1sa1ma1dma-13_8    -42.69205330147
1sa1ma1dma-9_9     -42.67658231799
1sa1ma1dma-5_7     -42.68297666424
1sa1ma1dma-14_2    -42.6852935781 
1sa1ma1dma-32_8    -42.67675371216
1sa1ma1dma-26_7    -42.69994021483
1sa1ma1dma-14_5    -42.69151128625
1sa1ma1dma-14_11   -42.6768324511 
1sa1ma1dma-35_2    -42.66164157308
1sa1ma1dma-31_10   -42.68378632897
1sa1ma1dma-34_3    -42.68116950113
1sa1ma1dma-33_9    -42.69141809012
1sa1ma1dma-4_1     -42.71664254615
1sa1ma1dma-15_4    -42.70265655299
1sa1ma1dma-27_6    -42.67267384158
1sa1ma1dma-28_11   -42.67235028275
1sa1ma1dma-33_11   -42.69174778089
1sa1ma1dma-4_6     -42.69571968774
1sa1ma1dma-16_10   -42.68761543803
1sa1ma1dma-15_3    -42.6917347171 
1sa1ma1dma-27_1    -42.70393227585
1sa1ma1dma-34_4    -42.68452913103
1sa1ma1dma-8_8     -42.68258457992
1sa1ma1dma-12_9    -42.68808333246
1sa1ma1dma-25_11   -42.67692048302
1sa1ma1dma-4_8     -42.68917939153
1sa1ma1dma-8_6     -42.68826098251
1sa1ma1dma-19_3    -42.69894864363
1sa1ma1dma-20_5    -42.67436160304
1sa1ma1dma-12_7    -42.69460529545
1sa1ma1dma-3_2     -42.68458137001
1sa1ma1dma-8_1     -42.71521486096
1sa1ma1dma-19_4    -42.69250685565
1sa1ma1dma-20_2    -42.68370208805
1sa1ma1dma-3_5     -42.68674777059
1sa1ma1dma-33_7    -42.69359960749
1sa1ma1dma-27_8    -42.6876543988 
1sa1ma1dma-6_9     -42.69629782221
1sa1ma1dma-31_1    -42.7047933467 
1sa1ma1dma-1_3     -42.69273217799
1sa1ma1dma-10_6    -42.68341533116
1sa1ma1dma-22_4    -42.69050451078
1sa1ma1dma-1_4     -42.69300135713
1sa1ma1dma-10_1    -42.71279565294
1sa1ma1dma-29_7    -42.67480004887
1sa1ma1dma-22_3    -42.69264180589
1sa1ma1dma-9_11    -42.69382211441
1sa1ma1dma-12_11   -42.69792240934
1sa1ma1dma-25_9    -42.68372176775
1sa1ma1dma-37_10   -42.67116672173
1sa1ma1dma-31_6    -42.68339009071
1sa1ma1dma-29_9    -42.66939656641
1sa1ma1dma-36_2    -42.65659432982
1sa1ma1dma-25_7    -42.69140376129
1sa1ma1dma-17_5    -42.6873226933 
1sa1ma1dma-31_8    -42.68639798354
1sa1ma1dma-21_10   -42.69616161294
1sa1ma1dma-17_2    -42.68984397601
1sa1ma1dma-6_7     -42.69055846843
1sa1ma1dma-10_8    -42.6945068548 
1sa1ma1dma-4_11    -42.7004930127 
1sa1ma1dma-36_5    -42.65888832936
1sa1ma1dma-32_9    -42.68026217321
1sa1ma1dma-26_6    -42.70116795035
1sa1ma1dma-14_4    -42.6875036769 
1sa1ma1dma-5_1     -42.7150565837 
1sa1ma1dma-35_3    -42.68307703509
1sa1ma1dma-14_10   -42.67964357299
1sa1ma1dma-31_11   -42.68535243983
1sa1ma1dma-35_4    -42.66607187707
1sa1ma1dma-13_9    -42.69235211509
1sa1ma1dma-9_8     -42.68815208711
1sa1ma1dma-26_1    -42.71300682398
1sa1ma1dma-14_3    -42.67980595485
1sa1ma1dma-5_6     -42.69358345112
1sa1ma1dma-2_2     -42.69686350518
1sa1ma1dma-13_7    -42.69320060835
1sa1ma1dma-21_5    -42.68972211704
1sa1ma1dma-18_3    -42.68254695047
1sa1ma1dma-9_6     -42.688120092  
1sa1ma1dma-19_10   -42.69115983413
1sa1ma1dma-2_10    -42.6927370972 
1sa1ma1dma-5_8     -42.68587256104
1sa1ma1dma-32_7    -42.68400905487
1sa1ma1dma-26_8    -42.69759158141
1sa1ma1dma-2_5     -42.69434540852
1sa1ma1dma-27_11   -42.69427420866
1sa1ma1dma-21_2    -42.70096551909
1sa1ma1dma-18_4    -42.68803028984
1sa1ma1dma-9_1     -42.7122492028 
1sa1ma1dma-23_4    -42.6750800091 
1sa1ma1dma-11_6    -42.69856241942
1sa1ma1dma-35_10   -42.67383232481
1sa1ma1dma-10_11   -42.68132668007
1sa1ma1dma-7_9     -42.69447522759
1sa1ma1dma-30_1    -42.7049155385 
1sa1ma1dma-24_9    -42.68616095938
1sa1ma1dma-30_6    -42.69266223424
1sa1ma1dma-23_3    -42.67955748304
1sa1ma1dma-28_7    -42.68131030239
1sa1ma1dma-11_1    -42.7112102271 
1sa1ma1dma-16_5    -42.6861609117 
1sa1ma1dma-24_7    -42.69141196565
1sa1ma1dma-30_8    -42.68861680806
1sa1ma1dma-6_11    -42.69587945536
1sa1ma1dma-28_9    -42.67914111551
1sa1ma1dma-37_2    -42.66490668685
1sa1ma1dma-23_10   -42.68043977161
1sa1ma1dma-11_8    -42.69128705139
1sa1ma1dma-37_5    -42.66613790842
1sa1ma1dma-7_7     -42.6894981543 
1sa1ma1dma-16_2    -42.67768425451
1sa1ma1eda-129_11  -46.4578021029 
1sa1ma1eda-67_9    -46.45361285351
1sa1ma1eda-119_8   -46.45772160712
1sa1ma1eda-17_2    -46.44912916516
1sa1ma1eda-29_11   -46.45067649875
1sa1ma1eda-97_10   -46.44463066102
1sa1ma1eda-6_5     -46.44821333051
1sa1ma1eda-134_1   -46.46680164874
1sa1ma1eda-73_6    -46.45091814634
1sa1ma1eda-85_2    -46.46008845184
1sa1ma1eda-106_3   -46.43621195186
1sa1ma1eda-78_2    -46.4388661684 
1sa1ma1eda-41_4    -46.45900626539
1sa1ma1eda-52_1    -46.47540237244
1sa1ma1eda-96_7    -46.44437432072
1sa1ma1eda-115_6   -46.44916992379
1sa1ma1eda-60_3    -46.45255384788
1sa1ma1eda-10_8    -46.43406414228
1sa1ma1eda-127_4   -46.45049656408
1sa1ma1eda-4_11    -46.45307827088
1sa1ma1eda-59_5    -46.45546637984
1sa1ma1eda-36_5    -46.43046813122
1sa1ma1eda-101_9   -46.44271154517
1sa1ma1eda-82_8    -46.44615568857
1sa1ma1eda-69_11   -46.44481342451
1sa1ma1eda-52_6    -46.46032608373
1sa1ma1eda-72_11   -46.44533073521
1sa1ma1eda-115_1   -46.46689646826
1sa1ma1eda-1_8     -46.45603950343
1sa1ma1eda-60_4    -46.45120701705
1sa1ma1eda-29_9    -46.45496954805
1sa1ma1eda-127_3   -46.4499529844 
1sa1ma1eda-59_2    -46.43717408079
1sa1ma1eda-46_9    -46.44999094555
1sa1ma1eda-57_10   -46.43137056756
1sa1ma1eda-36_2    -46.44366396558
1sa1ma1eda-138_8   -46.43958034783
1sa1ma1eda-120_9   -46.45089924508
1sa1ma1eda-17_5    -46.46334458527
1sa1ma1eda-17_10   -46.4375738348 
1sa1ma1eda-6_2     -46.46143075691
1sa1ma1eda-117_10  -46.44622449064
1sa1ma1eda-25_7    -46.44844800398
1sa1ma1eda-134_6   -46.44126381153
1sa1ma1eda-73_1    -46.47072485114
1sa1ma1eda-32_11   -46.45271053332
1sa1ma1eda-106_4   -46.44011701667
1sa1ma1eda-85_5    -46.44818051905
1sa1ma1eda-78_5    -46.43842203742
1sa1ma1eda-41_3    -46.45650389001
1sa1ma1eda-132_11  -46.4563220737 
1sa1ma1eda-31_8    -46.45143523769
1sa1ma1eda-22_3    -46.43876130499
1sa1ma1eda-52_8    -46.45190063518
1sa1ma1eda-1_6     -46.44364739265
1sa1ma1eda-10_1    -46.47657836478
1sa1ma1eda-64_11   -46.44826991819
1sa1ma1eda-29_7    -46.45773251375
1sa1ma1eda-138_6   -46.44231248678
1sa1ma1eda-46_7    -46.45567301391
1sa1ma1eda-141_10  -46.43724043683
1sa1ma1eda-82_1    -46.47288745436
1sa1ma1eda-89_5    -46.45091579303
1sa1ma1eda-41_10   -46.45567548634
1sa1ma1eda-9_11    -46.45109193564
1sa1ma1eda-74_5    -46.45254477649
1sa1ma1eda-133_2   -46.42964225445
1sa1ma1eda-120_7   -46.44885416455
1sa1ma1eda-101_10  -46.44302314777
1sa1ma1eda-119_1   -46.47162844741
1sa1ma1eda-112_5   -46.4425893856 
1sa1ma1eda-91_4    -46.44732844566
1sa1ma1eda-25_9    -46.45090584645
1sa1ma1eda-55_2    -46.4467760531 
1sa1ma1eda-134_8   -46.43430238535
1sa1ma1eda-124_11  -46.45685609919
1sa1ma1eda-31_6    -46.44023029224
1sa1ma1eda-24_11   -46.44444708895
1sa1ma1eda-81_10   -46.4514662159 
1sa1ma1eda-119_6   -46.44758567696
1sa1ma1eda-67_7    -46.43268640198
1sa1ma1eda-91_3    -46.46099204091
1sa1ma1eda-112_2   -46.44058491121
1sa1ma1eda-55_5    -46.45268222242
1sa1ma1eda-73_8    -46.46077973276
1sa1ma1eda-31_1    -46.470587114  
1sa1ma1eda-22_4    -46.46195490094
1sa1ma1eda-1_1     -46.47672106975
1sa1ma1eda-115_8   -46.43795183319
1sa1ma1eda-96_9    -46.44496567062
1sa1ma1eda-10_6    -46.45619504309
1sa1ma1eda-138_1   -46.4616538901 
1sa1ma1eda-82_6    -46.44648051431
1sa1ma1eda-101_7   -46.45285116831
1sa1ma1eda-89_2    -46.43177125113
1sa1ma1eda-74_2    -46.45341055329
1sa1ma1eda-133_5   -46.44153115319
1sa1ma1eda-131_3   -46.43485770491
1sa1ma1eda-141_8   -46.44127643937
1sa1ma1eda-76_4    -46.45306808103
1sa1ma1eda-108_5   -46.43998151106
1sa1ma1eda-103_1   -46.46714696254
1sa1ma1eda-44_6    -46.45598847592
1sa1ma1eda-8_3     -46.43638573351
1sa1ma1eda-19_4    -46.4501961847 
1sa1ma1eda-48_11   -46.45011553749
1sa1ma1eda-3_7     -46.45923663466
1sa1ma1eda-50_9    -46.44475856068
1sa1ma1eda-20_2    -46.44109091538
1sa1ma1eda-33_7    -46.45508048971
1sa1ma1eda-108_11  -46.44744886738
1sa1ma1eda-136_9   -46.4320778807 
1sa1ma1eda-38_3    -46.45574683703
1sa1ma1eda-48_8    -46.45645148791
1sa1ma1eda-57_3    -46.45701579035
1sa1ma1eda-129_2   -46.44702263268
1sa1ma1eda-27_8    -46.43033138125
1sa1ma1eda-93_5    -46.46350476686
1sa1ma1eda-110_4   -46.44110497858
1sa1ma1eda-65_1    -46.47544727436
1sa1ma1eda-98_1    -46.4697587935 
1sa1ma1eda-93_11   -46.44944962643
1sa1ma1eda-122_6   -46.43482715802
1sa1ma1eda-36_10   -46.45170699701
1sa1ma1eda-88_11   -46.44151372218
1sa1ma1eda-71_9    -46.45658741164
1sa1ma1eda-136_10  -46.44343676198
1sa1ma1eda-38_4    -46.45164870758
1sa1ma1eda-57_4    -46.4540168966 
1sa1ma1eda-13_11   -46.44349408839
1sa1ma1eda-129_5   -46.44270469857
1sa1ma1eda-110_3   -46.45239810726
1sa1ma1eda-93_2    -46.45730641683
1sa1ma1eda-65_6    -46.45413340099
1sa1ma1eda-98_6    -46.45814382955
1sa1ma1eda-113_11  -46.45270993568
1sa1ma1eda-122_1   -46.46889822389
1sa1ma1eda-131_4   -46.44234191955
1sa1ma1eda-76_3    -46.46048235997
1sa1ma1eda-108_2   -46.45783608364
1sa1ma1eda-53_11   -46.44014814149
1sa1ma1eda-103_6   -46.44430893202
1sa1ma1eda-80_7    -46.44104469177
1sa1ma1eda-44_1    -46.47196941194
1sa1ma1eda-8_4     -46.44495167919
1sa1ma1eda-12_7    -46.45073570354
1sa1ma1eda-76_10   -46.43321317   
1sa1ma1eda-94_8    -46.45420996653
1sa1ma1eda-19_3    -46.44456389131
1sa1ma1eda-117_9   -46.44024335349
1sa1ma1eda-69_8    -46.45591814744
1sa1ma1eda-20_5    -46.46586682885
1sa1ma1eda-43_5    -46.45520645554
1sa1ma1eda-120_10  -46.44751023608
1sa1ma1eda-104_2   -46.46313944116
1sa1ma1eda-87_3    -46.44143168812
1sa1ma1eda-20_10   -46.44649127662
1sa1ma1eda-71_7    -46.45428413524
1sa1ma1eda-48_1    -46.47100544436
1sa1ma1eda-27_1    -46.4739508452 
1sa1ma1eda-105_11  -46.46077862268
1sa1ma1eda-4_4     -46.45706372596
1sa1ma1eda-15_3    -46.45389108257
1sa1ma1eda-98_8    -46.45754431627
1sa1ma1eda-65_8    -46.45531408657
1sa1ma1eda-141_1   -46.46411724538
1sa1ma1eda-80_9    -46.45584079676
1sa1ma1eda-103_8   -46.43955517796
1sa1ma1eda-34_4    -46.45388981261
1sa1ma1eda-45_11   -46.46005006683
1sa1ma1eda-125_5   -46.4458853774 
1sa1ma1eda-12_9    -46.45169815963
1sa1ma1eda-62_2    -46.45742387714
1sa1ma1eda-69_6    -46.45680094886
1sa1ma1eda-117_7   -46.44035451159
1sa1ma1eda-94_6    -46.45555910736
1sa1ma1eda-60_10   -46.45548423418
1sa1ma1eda-141_6   -46.43221747049
1sa1ma1eda-34_3    -46.44652694265
1sa1ma1eda-44_8    -46.45020483541
1sa1ma1eda-125_2   -46.43797307317
1sa1ma1eda-62_5    -46.45639847195
1sa1ma1eda-3_9     -46.46595009517
1sa1ma1eda-69_1    -46.47060215525
1sa1ma1eda-94_1    -46.47233893319
1sa1ma1eda-50_7    -46.44750310047
1sa1ma1eda-33_9    -46.45553025056
1sa1ma1eda-43_2    -46.43909722361
1sa1ma1eda-87_4    -46.45393075036
1sa1ma1eda-104_5   -46.44973539362
1sa1ma1eda-48_6    -46.45103112508
1sa1ma1eda-136_7   -46.43703396612
1sa1ma1eda-27_6    -46.44526621526
1sa1ma1eda-85_11   -46.45912852495
1sa1ma1eda-4_3     -46.44608176665
1sa1ma1eda-15_4    -46.45435126997
1sa1ma1eda-122_8   -46.43052947547
1sa1ma1eda-58_5    -46.44148887032
1sa1ma1eda-126_4   -46.43994264031
1sa1ma1eda-11_8    -46.44393085577
1sa1ma1eda-61_3    -46.4561993042 
1sa1ma1eda-130_11  -46.44050237267
1sa1ma1eda-97_7    -46.44146884548
1sa1ma1eda-114_6   -46.44175524976
1sa1ma1eda-30_11   -46.44149425806
1sa1ma1eda-53_1    -46.4737955423 
1sa1ma1eda-115_10  -46.44561519176
1sa1ma1eda-100_9   -46.44928757476
1sa1ma1eda-83_8    -46.44774774334
1sa1ma1eda-37_5    -46.45297970272
1sa1ma1eda-15_10   -46.44080348351
1sa1ma1eda-7_5     -46.45065196972
1sa1ma1eda-16_2    -46.43884880395
1sa1ma1eda-118_8   -46.43707481888
1sa1ma1eda-66_9    -46.44588345608
1sa1ma1eda-55_10   -46.44899575811
1sa1ma1eda-40_4    -46.45357238204
1sa1ma1eda-79_2    -46.45689256839
1sa1ma1eda-84_2    -46.4411838192 
1sa1ma1eda-107_3   -46.43361635702
1sa1ma1eda-72_6    -46.44430273856
1sa1ma1eda-70_11   -46.45317548699
1sa1ma1eda-135_1   -46.46824807776
1sa1ma1eda-24_7    -46.45273622554
1sa1ma1eda-7_2     -46.44577233973
1sa1ma1eda-16_5    -46.44626795813
1sa1ma1eda-121_9   -46.45778662367
1sa1ma1eda-30_8    -46.45730721012
1sa1ma1eda-40_3    -46.45186189096
1sa1ma1eda-79_5    -46.45048335178
1sa1ma1eda-107_4   -46.44092963156
1sa1ma1eda-6_11    -46.45094726478
1sa1ma1eda-84_5    -46.45634182119
1sa1ma1eda-72_1    -46.47560754661
1sa1ma1eda-135_6   -46.44052631878
1sa1ma1eda-58_2    -46.45889941867
1sa1ma1eda-126_3   -46.42787137814
1sa1ma1eda-28_9    -46.43354186577
1sa1ma1eda-61_4    -46.45750903053
1sa1ma1eda-114_1   -46.46782310438
1sa1ma1eda-53_6    -46.4541616009 
1sa1ma1eda-95_10   -46.4552888214 
1sa1ma1eda-139_8   -46.43472985179
1sa1ma1eda-37_2    -46.44747055958
1sa1ma1eda-47_9    -46.44549200572
1sa1ma1eda-54_2    -46.46143811526
1sa1ma1eda-24_9    -46.46405674011
1sa1ma1eda-113_5   -46.44934370001
1sa1ma1eda-90_4    -46.45022521024
1sa1ma1eda-118_1   -46.46824855295
1sa1ma1eda-121_7   -46.44877102404
1sa1ma1eda-30_6    -46.44737863358
1sa1ma1eda-135_8   -46.4450436178 
1sa1ma1eda-58_10   -46.45165323278
1sa1ma1eda-28_7    -46.44824180019
1sa1ma1eda-118_10  -46.44319248379
1sa1ma1eda-11_1    -46.47499045444
1sa1ma1eda-18_10   -46.44656614858
1sa1ma1eda-53_8    -46.46014139549
1sa1ma1eda-23_3    -46.44533884593
1sa1ma1eda-132_2   -46.4216422681 
1sa1ma1eda-75_5    -46.44885323947
1sa1ma1eda-88_5    -46.45670554269
1sa1ma1eda-83_10   -46.45017224762
1sa1ma1eda-83_1    -46.47608296901
1sa1ma1eda-47_7    -46.43571431689
1sa1ma1eda-139_6   -46.42254182863
1sa1ma1eda-26_11   -46.43924050411
1sa1ma1eda-98_10   -46.45237596898
1sa1ma1eda-11_6    -46.45837833149
1sa1ma1eda-114_8   -46.4398824413 
1sa1ma1eda-97_9    -46.45360262451
1sa1ma1eda-23_4    -46.44258713211
1sa1ma1eda-126_11  -46.44063296748
1sa1ma1eda-132_5   -46.45026983587
1sa1ma1eda-75_2    -46.46133976389
1sa1ma1eda-88_2    -46.43682566173
1sa1ma1eda-83_6    -46.44895184084
1sa1ma1eda-100_7   -46.44004727307
1sa1ma1eda-103_10  -46.44885505993
1sa1ma1eda-139_1   -46.4632378149 
1sa1ma1eda-54_5    -46.45808692621
1sa1ma1eda-43_10   -46.43934162859
1sa1ma1eda-90_3    -46.45847095937
1sa1ma1eda-113_2   -46.46001250307
1sa1ma1eda-66_7    -46.46280417825
1sa1ma1eda-118_6   -46.44903451794
1sa1ma1eda-30_1    -46.47465967836
1sa1ma1eda-66_11   -46.4589289831 
1sa1ma1eda-72_8    -46.4597566866 
1sa1ma1eda-49_8    -46.44970335023
1sa1ma1eda-39_3    -46.44876460208
1sa1ma1eda-137_9   -46.43461644875
1sa1ma1eda-32_7    -46.44726273038
1sa1ma1eda-74_10   -46.45560080504
1sa1ma1eda-123_6   -46.43734982407
1sa1ma1eda-99_1    -46.46998548467
1sa1ma1eda-64_1    -46.47028326932
1sa1ma1eda-92_5    -46.44915310087
1sa1ma1eda-111_4   -46.44634809592
1sa1ma1eda-26_8    -46.45307022478
1sa1ma1eda-51_11   -46.44688081525
1sa1ma1eda-128_2   -46.43861441465
1sa1ma1eda-56_3    -46.45245162916
1sa1ma1eda-111_11  -46.44399497392
1sa1ma1eda-45_6    -46.45006412308
1sa1ma1eda-102_1   -46.47093438353
1sa1ma1eda-109_5   -46.45522270559
1sa1ma1eda-77_4    -46.44538385843
1sa1ma1eda-11_11   -46.45233720356
1sa1ma1eda-140_8   -46.43087580613
1sa1ma1eda-130_3   -46.4366105307 
1sa1ma1eda-21_2    -46.44441148774
1sa1ma1eda-134_10  -46.43883668897
1sa1ma1eda-51_9    -46.44809005151
1sa1ma1eda-2_7     -46.44790859117
1sa1ma1eda-18_4    -46.45331013752
1sa1ma1eda-9_3     -46.46096229357
1sa1ma1eda-34_10   -46.44956844026
1sa1ma1eda-45_1    -46.47627690898
1sa1ma1eda-91_11   -46.44875647447
1sa1ma1eda-102_6   -46.43805729755
1sa1ma1eda-81_7    -46.44680662323
1sa1ma1eda-109_2   -46.42354120692
1sa1ma1eda-77_3    -46.44879318646
1sa1ma1eda-130_4   -46.43441201806
1sa1ma1eda-21_5    -46.44597647502
1sa1ma1eda-68_8    -46.4349069143 
1sa1ma1eda-95_8    -46.45055259287
1sa1ma1eda-116_9   -46.45337304927
1sa1ma1eda-18_3    -46.4453634867 
1sa1ma1eda-13_7    -46.44688546926
1sa1ma1eda-9_4     -46.44900331583
1sa1ma1eda-2_10    -46.45297956201
1sa1ma1eda-39_4    -46.45313550017
1sa1ma1eda-70_9    -46.45723907747
1sa1ma1eda-123_1   -46.46858802499
1sa1ma1eda-99_6    -46.4437370759 
1sa1ma1eda-64_6    -46.44182228805
1sa1ma1eda-111_3   -46.44167734015
1sa1ma1eda-92_2    -46.44556366297
1sa1ma1eda-128_5   -46.4426245486 
1sa1ma1eda-56_4    -46.44966556332
1sa1ma1eda-35_4    -46.44777801696
1sa1ma1eda-81_9    -46.45389226834
1sa1ma1eda-102_8   -46.45488853211
1sa1ma1eda-139_10  -46.43487938256
1sa1ma1eda-39_10   -46.44653492536
1sa1ma1eda-87_11   -46.44542660198
1sa1ma1eda-140_1   -46.46143151259
1sa1ma1eda-116_7   -46.45381082338
1sa1ma1eda-95_6    -46.44771512674
1sa1ma1eda-68_6    -46.43721327726
1sa1ma1eda-63_2    -46.42757873754
1sa1ma1eda-13_9    -46.44103034612
1sa1ma1eda-124_5   -46.43327393563
1sa1ma1eda-49_1    -46.47414828273
1sa1ma1eda-70_7    -46.45137165191
1sa1ma1eda-105_2   -46.430798418  
1sa1ma1eda-86_3    -46.45053266817
1sa1ma1eda-42_5    -46.44159696528
1sa1ma1eda-64_8    -46.44750641715
1sa1ma1eda-14_3    -46.46047354653
1sa1ma1eda-99_8    -46.43109684566
1sa1ma1eda-5_4     -46.44670550294
1sa1ma1eda-79_10   -46.43975284305
1sa1ma1eda-26_1    -46.47417294985
1sa1ma1eda-137_7   -46.43831363374
1sa1ma1eda-49_6    -46.4512721131 
1sa1ma1eda-62_10   -46.44587585656
1sa1ma1eda-86_4    -46.43815852556
1sa1ma1eda-105_5   -46.43600235957
1sa1ma1eda-42_2    -46.43692709155
1sa1ma1eda-32_9    -46.45836867756
1sa1ma1eda-123_8   -46.43711620718
1sa1ma1eda-47_11   -46.44819912855
1sa1ma1eda-14_4    -46.45474424313
1sa1ma1eda-5_3     -46.43259144635
1sa1ma1eda-26_6    -46.45390835288
1sa1ma1eda-45_8    -46.43161402758
1sa1ma1eda-35_3    -46.4523865413 
1sa1ma1eda-107_11  -46.45015975489
1sa1ma1eda-140_6   -46.42950870724
1sa1ma1eda-51_7    -46.45598373927
1sa1ma1eda-22_10   -46.45763725411
1sa1ma1eda-95_1    -46.4701923507 
1sa1ma1eda-2_9     -46.4452563181 
1sa1ma1eda-68_1    -46.47066094186
1sa1ma1eda-63_5    -46.45043467575
1sa1ma1eda-122_10  -46.44733013419
1sa1ma1eda-124_2   -46.41591159324
1sa1ma1eda-141_7   -46.43962588009
1sa1ma1eda-44_9    -46.44441969782
1sa1ma1eda-34_2    -46.44792603519
1sa1ma1eda-125_3   -46.44119861971
1sa1ma1eda-62_4    -46.45144977006
1sa1ma1eda-117_1   -46.46932111767
1sa1ma1eda-3_8     -46.45445667559
1sa1ma1eda-50_6    -46.44522186964
1sa1ma1eda-43_3    -46.44249283005
1sa1ma1eda-33_8    -46.45581333277
1sa1ma1eda-87_5    -46.44606970638
1sa1ma1eda-104_4   -46.4465449207 
1sa1ma1eda-71_1    -46.47332532979
1sa1ma1eda-136_6   -46.44372327924
1sa1ma1eda-48_7    -46.44149610742
1sa1ma1eda-27_7    -46.44085571875
1sa1ma1eda-85_10   -46.45501759471
1sa1ma1eda-4_2     -46.45294271479
1sa1ma1eda-15_5    -46.44044424034
1sa1ma1eda-122_9   -46.44384003712
1sa1ma1eda-43_4    -46.45516560138
1sa1ma1eda-120_11  -46.4455858746 
1sa1ma1eda-104_3   -46.44640615635
1sa1ma1eda-87_2    -46.44975891083
1sa1ma1eda-71_6    -46.45180046586
1sa1ma1eda-20_11   -46.43472876619
1sa1ma1eda-136_1   -46.46755491948
1sa1ma1eda-105_10  -46.44750594236
1sa1ma1eda-4_5     -46.45026600475
1sa1ma1eda-65_9    -46.45419060884
1sa1ma1eda-15_2    -46.46210729195
1sa1ma1eda-98_9    -46.45072478477
1sa1ma1eda-80_8    -46.44784025445
1sa1ma1eda-103_9   -46.44703475876
1sa1ma1eda-45_10   -46.45128448241
1sa1ma1eda-34_5    -46.44288220114
1sa1ma1eda-125_4   -46.44704350687
1sa1ma1eda-62_3    -46.45955173132
1sa1ma1eda-12_8    -46.44848021609
1sa1ma1eda-117_6   -46.44191493889
1sa1ma1eda-94_7    -46.45239297795
1sa1ma1eda-69_7    -46.45157609099
1sa1ma1eda-50_1    -46.47433959712
1sa1ma1eda-60_11   -46.4527434956 
1sa1ma1eda-88_10   -46.45171925589
1sa1ma1eda-33_1    -46.47179968188
1sa1ma1eda-36_11   -46.4476308027 
1sa1ma1eda-136_11  -46.44062116442
1sa1ma1eda-71_8    -46.4514927833 
1sa1ma1eda-38_5    -46.45596557183
1sa1ma1eda-129_4   -46.44710647067
1sa1ma1eda-57_5    -46.45572641087
1sa1ma1eda-13_10   -46.44923443875
1sa1ma1eda-110_2   -46.43939040176
1sa1ma1eda-93_3    -46.45760446286
1sa1ma1eda-98_7    -46.44947103712
1sa1ma1eda-113_10  -46.4452450097 
1sa1ma1eda-65_7    -46.43388620401
1sa1ma1eda-131_5   -46.4359016896 
1sa1ma1eda-53_10   -46.44597365337
1sa1ma1eda-108_3   -46.44762847045
1sa1ma1eda-76_2    -46.44489956877
1sa1ma1eda-103_7   -46.44380073326
1sa1ma1eda-80_6    -46.45441912733
1sa1ma1eda-12_6    -46.44281870961
1sa1ma1eda-76_11   -46.44195841182
1sa1ma1eda-8_5     -46.45951445924
1sa1ma1eda-3_1     -46.47617273754
1sa1ma1eda-69_9    -46.45126567254
1sa1ma1eda-94_9    -46.4550064506 
1sa1ma1eda-117_8   -46.43880817434
1sa1ma1eda-19_2    -46.44880377476
1sa1ma1eda-20_4    -46.43519964137
