Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-9
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/r2...
2msa1ma1eda-182_7   -1614.877966976348
2msa1ma1eda-269_5   -1614.87554624672 
2msa1ma1eda-262_1   -1614.933153740421
2msa1ma1eda-477_3   -1614.866481314644
2msa1ma1eda-189_3   -1614.893657795158
2msa1ma1eda-555_4   -1614.831938372505
2msa1ma1eda-340_6   -1614.875210301863
2msa1ma1eda-104_8   -1614.884679343156
2msa1ma1eda-407_8   -1614.870791321601
2msa1ma1eda-2_1     -1614.954541109297
2msa1ma1eda-33_1    -1614.951589545595
2msa1ma1eda-174_3   -1614.852131885475
2msa1ma1eda-436_10  -1614.857698509041
2msa1ma1eda-211_10  -1614.879116309328
2msa1ma1eda-488_11  -1614.855742480588
2msa1ma1eda-560_11  -1614.872270335418
2msa1ma1eda-347_11  -1614.8595348807  
2msa1ma1eda-161_11  -1614.862215547852
2msa1ma1eda-122_2   -1614.874724800123
2msa1ma1eda-493_11  -1614.839900472579
2msa1ma1eda-451_9   -1614.870596361888
2msa1ma1eda-152_9   -1614.861889740996
2msa1ma1eda-503_5   -1614.857699285599
2msa1ma1eda-316_7   -1614.852254959041
2msa1ma1eda-421_2   -1614.860631138677
2msa1ma1eda-418_4   -1614.856047286711
2msa1ma1eda-276_9   -1614.879922321995
2msa1ma1eda-82_10   -1614.870480299762
2msa1ma1eda-57_2    -1614.892525708138
2msa1ma1eda-206_2   -1614.85097667669 
2msa1ma1eda-324_5   -1614.885899579978
2msa1ma1eda-531_7   -1614.857456609657
2msa1ma1eda-27_9    -1614.904360470962
2msa1ma1eda-93_4    -1614.874256496473
2msa1ma1eda-508_1   -1614.915485741779
2msa1ma1eda-390_8   -1614.863343858695
2msa1ma1eda-129_6   -1614.852000867416
2msa1ma1eda-445_6   -1614.858858091355
2msa1ma1eda-144_10  -1614.839172385929
2msa1ma1eda-250_4   -1614.87361038956 
2msa1ma1eda-372_3   -1614.869855700963
2msa1ma1eda-291_10  -1614.876023158425
2msa1ma1eda-567_1   -1614.909742003988
2msa1ma1eda-379_10  -1614.865187950564
2msa1ma1eda-302_8   -1614.860486922122
2msa1ma1eda-146_6   -1614.876801324512
2msa1ma1eda-408_11  -1614.872565000526
2msa1ma1eda-9_2     -1614.907871411079
2msa1ma1eda-219_9   -1614.879753321361
2msa1ma1eda-294_2   -1614.855894585651
2msa1ma1eda-38_2    -1614.899667658778
2msa1ma1eda-269_2   -1614.857802284268
2msa1ma1eda-48_9    -1614.902856702958
2msa1ma1eda-555_3   -1614.849554090662
2msa1ma1eda-340_1   -1614.925831161033
2msa1ma1eda-262_6   -1614.872199272727
2msa1ma1eda-189_4   -1614.86915974351 
2msa1ma1eda-477_4   -1614.866453337397
2msa1ma1eda-19_10   -1614.888864732636
2msa1ma1eda-174_4   -1614.856234459722
2msa1ma1eda-33_6    -1614.904724232907
2msa1ma1eda-525_8   -1614.852233366481
2msa1ma1eda-2_6     -1614.895560978129
2msa1ma1eda-384_7   -1614.876598015955
2msa1ma1eda-379_7   -1614.863282641012
2msa1ma1eda-19_5    -1614.895058069143
2msa1ma1eda-397_2   -1614.860209288726
2msa1ma1eda-248_5   -1614.881381412463
2msa1ma1eda-50_8    -1614.89081163145 
2msa1ma1eda-387_11  -1614.86243307422 
2msa1ma1eda-464_1   -1614.918584939832
2msa1ma1eda-271_3   -1614.865496114943
2msa1ma1eda-448_11  -1614.889795756722
2msa1ma1eda-353_4   -1614.863438740829
2msa1ma1eda-546_6   -1614.853162116437
2msa1ma1eda-20_3    -1614.900185173852
2msa1ma1eda-499_1   -1614.917498373049
2msa1ma1eda-167_1   -1614.933481791271
2msa1ma1eda-104_10  -1614.868380609624
2msa1ma1eda-201_8   -1614.870455854535
2msa1ma1eda-339_10  -1614.880647061399
2msa1ma1eda-492_5   -1614.853470653522
2msa1ma1eda-287_7   -1614.832333001219
2msa1ma1eda-191_5   -1614.865450876295
2msa1ma1eda-574_4   -1614.865513995377
2msa1ma1eda-361_6   -1614.867589669772
2msa1ma1eda-243_1   -1614.931607731375
2msa1ma1eda-59_10   -1614.893699223569
2msa1ma1eda-456_3   -1614.858276586031
2msa1ma1eda-125_8   -1614.877172537552
2msa1ma1eda-426_8   -1614.869382367864
2msa1ma1eda-589_4   -1614.859289034249
2msa1ma1eda-155_3   -1614.889042621657
2msa1ma1eda-12_1    -1614.954764851289
2msa1ma1eda-439_3   -1614.870115336479
2msa1ma1eda-80_1    -1614.942093253747
2msa1ma1eda-449_8   -1614.871744572658
2msa1ma1eda-585_10  -1614.875902464898
2msa1ma1eda-552_9   -1614.8648517271  
2msa1ma1eda-103_5   -1614.862080221654
2msa1ma1eda-44_7    -1614.896048739444
2msa1ma1eda-522_2   -1614.854198911804
2msa1ma1eda-215_7   -1614.868939760149
2msa1ma1eda-121_11  -1614.887854675128
2msa1ma1eda-400_5   -1614.870768193629
2msa1ma1eda-293_8   -1614.881493434705
2msa1ma1eda-529_6   -1614.861363951492
2msa1ma1eda-108_1   -1614.933344746126
2msa1ma1eda-76_5    -1614.886515991934
2msa1ma1eda-131_7   -1614.87089298016 
2msa1ma1eda-375_9   -1614.88992047567 
2msa1ma1eda-388_9   -1614.864740223654
2msa1ma1eda-432_7   -1614.854442945293
2msa1ma1eda-227_5   -1614.871806714598
2msa1ma1eda-305_2   -1614.849798573986
2msa1ma1eda-316_9   -1614.884626015429
2msa1ma1eda-94_10   -1614.8608880175  
2msa1ma1eda-152_7   -1614.877716741621
2msa1ma1eda-15_5    -1614.905410138716
2msa1ma1eda-366_2   -1614.866729804919
2msa1ma1eda-244_5   -1614.873834289765
2msa1ma1eda-451_7   -1614.873584703561
2msa1ma1eda-468_1   -1614.919228346821
2msa1ma1eda-196_1   -1614.933032017846
2msa1ma1eda-495_1   -1614.91666285619 
2msa1ma1eda-280_3   -1614.87609983483 
2msa1ma1eda-27_7    -1614.886451853511
2msa1ma1eda-160_5   -1614.874821290771
2msa1ma1eda-177_11  -1614.886876975946
2msa1ma1eda-485_11  -1614.857764532694
2msa1ma1eda-531_9   -1614.858403155438
2msa1ma1eda-463_5   -1614.856335993399
2msa1ma1eda-276_7   -1614.843137074869
2msa1ma1eda-541_2   -1614.840645384721
2msa1ma1eda-129_8   -1614.858548738834
2msa1ma1eda-578_4   -1614.85931045696 
2msa1ma1eda-159_3   -1614.878837238884
2msa1ma1eda-585_4   -1614.873717830214
2msa1ma1eda-390_6   -1614.873935230111
2msa1ma1eda-146_8   -1614.867854700354
2msa1ma1eda-435_3   -1614.850017539661
2msa1ma1eda-220_1   -1614.931377121646
2msa1ma1eda-302_6   -1614.86682690456 
2msa1ma1eda-517_4   -1614.850081425431
2msa1ma1eda-71_1    -1614.940959432271
2msa1ma1eda-136_3   -1614.865113165884
2msa1ma1eda-445_8   -1614.874703371506
2msa1ma1eda-48_7    -1614.894515168099
2msa1ma1eda-219_7   -1614.875722554167
2msa1ma1eda-525_6   -1614.850008351321
2msa1ma1eda-152_10  -1614.895934321565
2msa1ma1eda-330_4   -1614.88725339304 
2msa1ma1eda-287_10  -1614.871697157936
2msa1ma1eda-2_8     -1614.889316356914
2msa1ma1eda-212_3   -1614.867833448071
2msa1ma1eda-407_1   -1614.920571911119
2msa1ma1eda-33_8    -1614.915046813997
2msa1ma1eda-548_10  -1614.898763517852
2msa1ma1eda-262_8   -1614.867154115223
2msa1ma1eda-104_1   -1614.931542631766
2msa1ma1eda-43_3    -1614.882712589704
2msa1ma1eda-239_11  -1614.866807061251
2msa1ma1eda-379_9   -1614.875292148917
2msa1ma1eda-309_2   -1614.852697453138
2msa1ma1eda-87_5    -1614.888539154169
2msa1ma1eda-384_9   -1614.871324562443
2msa1ma1eda-414_4   -1614.862881732725
2msa1ma1eda-201_6   -1614.872521583293
2msa1ma1eda-323_1   -1614.92725508846 
2msa1ma1eda-536_3   -1614.840706583273
2msa1ma1eda-546_8   -1614.865577088234
2msa1ma1eda-50_6    -1614.896350997945
2msa1ma1eda-117_4   -1614.849281499054
2msa1ma1eda-287_9   -1614.86352739314 
2msa1ma1eda-328_5   -1614.868377736067
2msa1ma1eda-391_11  -1614.848167877784
2msa1ma1eda-504_1   -1614.913542575443
2msa1ma1eda-311_3   -1614.875948842876
2msa1ma1eda-279_11  -1614.869130038537
2msa1ma1eda-233_4   -1614.870171790789
2msa1ma1eda-426_6   -1614.864517659198
2msa1ma1eda-125_6   -1614.856361864877
2msa1ma1eda-62_4    -1614.880677602097
2msa1ma1eda-112_10  -1614.874515389844
2msa1ma1eda-361_8   -1614.859613045662
2msa1ma1eda-508_10  -1614.870539590629
2msa1ma1eda-449_6   -1614.867103375105
2msa1ma1eda-383_3   -1614.858238994119
2msa1ma1eda-34_2    -1614.901842277139
2msa1ma1eda-298_2   -1614.85303312842 
2msa1ma1eda-5_2     -1614.871091564218
2msa1ma1eda-215_9   -1614.872747883485
2msa1ma1eda-44_9    -1614.888511415379
2msa1ma1eda-552_7   -1614.871114325031
2msa1ma1eda-347_5   -1614.882093760094
2msa1ma1eda-265_2   -1614.86721854035 
2msa1ma1eda-185_4   -1614.875043089304
2msa1ma1eda-559_3   -1614.851432352859
2msa1ma1eda-529_8   -1614.864387284582
2msa1ma1eda-293_6   -1614.87460601514 
2msa1ma1eda-178_4   -1614.865684790861
2msa1ma1eda-486_4   -1614.872106506414
2msa1ma1eda-432_9   -1614.871425191936
2msa1ma1eda-141_2   -1614.862086068526
2msa1ma1eda-189_10  -1614.889139229396
2msa1ma1eda-388_7   -1614.867365982078
2msa1ma1eda-442_2   -1614.853777713641
2msa1ma1eda-375_7   -1614.887411078051
2msa1ma1eda-137_11  -1614.886581647683
2msa1ma1eda-560_5   -1614.866399160539
2msa1ma1eda-131_9   -1614.863878209371
2msa1ma1eda-69_7    -1614.900785970744
2msa1ma1eda-311_11  -1614.874284082901
2msa1ma1eda-536_11  -1614.863567718934
2msa1ma1eda-588_10  -1614.850301224835
2msa1ma1eda-582_9   -1614.856115951481
2msa1ma1eda-247_10  -1614.860378461386
2msa1ma1eda-460_10  -1614.872833723027
2msa1ma1eda-94_7    -1614.876705046495
2msa1ma1eda-192_10  -1614.882835219594
2msa1ma1eda-238_7   -1614.865551917747
2msa1ma1eda-167_8   -1614.841513243438
2msa1ma1eda-499_8   -1614.87318767925 
2msa1ma1eda-323_6   -1614.870222262348
2msa1ma1eda-536_4   -1614.857925630255
2msa1ma1eda-414_3   -1614.861882777768
2msa1ma1eda-201_1   -1614.932199362447
2msa1ma1eda-117_3   -1614.861672838541
2msa1ma1eda-50_1    -1614.950634874894
2msa1ma1eda-464_8   -1614.871543821416
2msa1ma1eda-358_9   -1614.864131882757
2msa1ma1eda-71_11   -1614.911353571169
2msa1ma1eda-328_2   -1614.872531832457
2msa1ma1eda-233_3   -1614.882772589344
2msa1ma1eda-426_1   -1614.92098982235 
2msa1ma1eda-504_6   -1614.86461368773 
2msa1ma1eda-311_4   -1614.859603833238
2msa1ma1eda-12_8    -1614.89212522364 
2msa1ma1eda-243_8   -1614.848994450824
2msa1ma1eda-62_3    -1614.896748962282
2msa1ma1eda-125_1   -1614.935711994498
2msa1ma1eda-449_1   -1614.918935095627
2msa1ma1eda-109_10  -1614.877882909057
2msa1ma1eda-513_10  -1614.873125239268
2msa1ma1eda-334_10  -1614.871017767445
2msa1ma1eda-80_8    -1614.885517082499
2msa1ma1eda-445_11  -1614.850541326405
2msa1ma1eda-262_11  -1614.882600462755
2msa1ma1eda-383_4   -1614.861572162426
2msa1ma1eda-5_5     -1614.890006846961
2msa1ma1eda-337_9   -1614.86844849443 
2msa1ma1eda-34_5    -1614.900242829652
2msa1ma1eda-173_7   -1614.878334607328
2msa1ma1eda-298_5   -1614.856965401521
2msa1ma1eda-265_5   -1614.85582676812 
2msa1ma1eda-470_7   -1614.8799672592  
2msa1ma1eda-347_2   -1614.854820985744
2msa1ma1eda-108_8   -1614.871926020929
2msa1ma1eda-559_4   -1614.860090011559
2msa1ma1eda-185_3   -1614.888616798706
2msa1ma1eda-293_1   -1614.927757887043
2msa1ma1eda-486_3   -1614.842684085683
2msa1ma1eda-178_3   -1614.866626977129
2msa1ma1eda-54_10   -1614.897129850481
2msa1ma1eda-141_5   -1614.85668385175 
2msa1ma1eda-510_9   -1614.851418204959
2msa1ma1eda-560_2   -1614.853153890426
2msa1ma1eda-442_5   -1614.86528078709 
2msa1ma1eda-257_7   -1614.865371510358
2msa1ma1eda-15_2    -1614.886895913467
2msa1ma1eda-98_9    -1614.872461374794
2msa1ma1eda-234_9   -1614.855055038669
2msa1ma1eda-65_9    -1614.894751968181
2msa1ma1eda-244_2   -1614.86758705954 
2msa1ma1eda-573_7   -1614.88057121357 
2msa1ma1eda-366_5   -1614.869300685305
2msa1ma1eda-196_6   -1614.867980116592
2msa1ma1eda-468_6   -1614.866427850074
2msa1ma1eda-222_11  -1614.87469336077 
2msa1ma1eda-405_11  -1614.853769728581
2msa1ma1eda-495_6   -1614.873908168604
2msa1ma1eda-149_10  -1614.879131132035
2msa1ma1eda-280_4   -1614.855577397397
2msa1ma1eda-374_10  -1614.867330101955
2msa1ma1eda-553_10  -1614.883087252983
2msa1ma1eda-413_9   -1614.870305450889
2msa1ma1eda-160_2   -1614.873380767631
2msa1ma1eda-354_7   -1614.865929688754
2msa1ma1eda-541_5   -1614.85943416564 
2msa1ma1eda-463_2   -1614.873786195424
2msa1ma1eda-110_9   -1614.887689097492
2msa1ma1eda-578_3   -1614.866469875892
2msa1ma1eda-14_10   -1614.901510827574
2msa1ma1eda-508_8   -1614.866867086356
2msa1ma1eda-585_3   -1614.864975985028
2msa1ma1eda-390_1   -1614.921236561715
2msa1ma1eda-159_4   -1614.863277515407
2msa1ma1eda-302_1   -1614.928588133808
2msa1ma1eda-517_3   -1614.863520515117
2msa1ma1eda-435_4   -1614.854751484633
2msa1ma1eda-220_6   -1614.870210436314
2msa1ma1eda-567_8   -1614.871029761885
2msa1ma1eda-136_4   -1614.862483272514
2msa1ma1eda-71_6    -1614.893788626325
2msa1ma1eda-182_9   -1614.878855761173
2msa1ma1eda-420_10  -1614.856720203061
2msa1ma1eda-207_10  -1614.869624773424
2msa1ma1eda-481_9   -1614.869169655121
2msa1ma1eda-576_11  -1614.857598408551
2msa1ma1eda-351_11  -1614.896972034579
2msa1ma1eda-212_4   -1614.863385294681
2msa1ma1eda-407_6   -1614.851701936802
2msa1ma1eda-525_1   -1614.915398300828
2msa1ma1eda-330_3   -1614.880867179648
2msa1ma1eda-43_4    -1614.885010784871
2msa1ma1eda-104_6   -1614.866867423794
2msa1ma1eda-340_8   -1614.870389376789
2msa1ma1eda-31_11   -1614.902700704946
2msa1ma1eda-87_2    -1614.882933499965
2msa1ma1eda-309_5   -1614.863186911872
2msa1ma1eda-149_7   -1614.887214954983
2msa1ma1eda-380_2   -1614.861048256816
2msa1ma1eda-6_3     -1614.897017470175
2msa1ma1eda-216_8   -1614.881477021352
2msa1ma1eda-84_11   -1614.900604437503
2msa1ma1eda-170_1   -1614.93299660286 
2msa1ma1eda-37_3    -1614.884655693133
2msa1ma1eda-473_1   -1614.918391600597
2msa1ma1eda-266_3   -1614.885139313801
2msa1ma1eda-344_4   -1614.870669284207
2msa1ma1eda-551_6   -1614.865522464181
2msa1ma1eda-47_8    -1614.873505094127
2msa1ma1eda-186_5   -1614.885809627752
2msa1ma1eda-478_5   -1614.858610856113
2msa1ma1eda-485_5   -1614.867335977956
2msa1ma1eda-290_7   -1614.865633623416
2msa1ma1eda-167_10  -1614.85280879626 
2msa1ma1eda-495_10  -1614.873217869765
2msa1ma1eda-142_3   -1614.884544164914
2msa1ma1eda-431_8   -1614.853581386302
2msa1ma1eda-132_8   -1614.866909138329
2msa1ma1eda-563_4   -1614.850354518159
2msa1ma1eda-376_6   -1614.868700472891
2msa1ma1eda-254_1   -1614.930080539899
2msa1ma1eda-441_3   -1614.86288842083 
2msa1ma1eda-319_6   -1614.847114448669
2msa1ma1eda-97_1    -1614.937597803814
2msa1ma1eda-535_2   -1614.852769079409
2msa1ma1eda-202_7   -1614.866417353723
2msa1ma1eda-417_5   -1614.864554589692
2msa1ma1eda-53_7    -1614.896292651582
2msa1ma1eda-114_5   -1614.877850378476
2msa1ma1eda-545_9   -1614.861795901708
2msa1ma1eda-279_8   -1614.857463380234
2msa1ma1eda-58_3    -1614.877766573631
2msa1ma1eda-209_3   -1614.866443230997
2msa1ma1eda-28_8    -1614.883548084673
2msa1ma1eda-284_8   -1614.871587681907
2msa1ma1eda-425_7   -1614.864508389202
2msa1ma1eda-230_5   -1614.885321588325
2msa1ma1eda-142_11  -1614.864172466891
2msa1ma1eda-297_11  -1614.856784265014
2msa1ma1eda-312_2   -1614.878242148112
2msa1ma1eda-558_11  -1614.849108778473
2msa1ma1eda-362_9   -1614.872242465576
2msa1ma1eda-126_7   -1614.889972769554
2msa1ma1eda-61_5    -1614.885302242431
2msa1ma1eda-229_10  -1614.857782776042
2msa1ma1eda-514_5   -1614.870894898613
2msa1ma1eda-301_7   -1614.868873685787
2msa1ma1eda-436_2   -1614.864335551799
2msa1ma1eda-145_9   -1614.884484861891
2msa1ma1eda-446_9   -1614.869060208372
2msa1ma1eda-135_2   -1614.881098132261
2msa1ma1eda-338_1   -1614.928454824808
2msa1ma1eda-381_10  -1614.877062815781
2msa1ma1eda-30_9    -1614.876119900503
2msa1ma1eda-1_9     -1614.894531473831
2msa1ma1eda-269_10  -1614.882902971428
2msa1ma1eda-211_2   -1614.870352441114
2msa1ma1eda-333_5   -1614.881521863724
2msa1ma1eda-526_7   -1614.842627173825
2msa1ma1eda-40_2    -1614.900385898711
2msa1ma1eda-102_11  -1614.878703169979
2msa1ma1eda-261_9   -1614.901584170187
2msa1ma1eda-518_11  -1614.843143008204
2msa1ma1eda-79_4    -1614.888153444493
2msa1ma1eda-387_8   -1614.85871595564 
2msa1ma1eda-84_4    -1614.898889393815
2msa1ma1eda-228_4   -1614.880477994422
2msa1ma1eda-6_10    -1614.903101681876
2msa1ma1eda-151_6   -1614.886507027511
2msa1ma1eda-16_4    -1614.907692331572
2msa1ma1eda-398_3   -1614.855009857541
2msa1ma1eda-315_8   -1614.859431240623
2msa1ma1eda-452_6   -1614.877519697297
2msa1ma1eda-247_4   -1614.876631466104
2msa1ma1eda-365_3   -1614.868676871144
2msa1ma1eda-570_1   -1614.90766544787 
2msa1ma1eda-549_7   -1614.870343148768
2msa1ma1eda-283_2   -1614.879679894717
2msa1ma1eda-583_11  -1614.834345992219
2msa1ma1eda-532_8   -1614.84216446754 
2msa1ma1eda-24_6    -1614.872306889265
2msa1ma1eda-199_11  -1614.850724135192
2msa1ma1eda-163_4   -1614.87216747844 
2msa1ma1eda-288_6   -1614.886581153346
2msa1ma1eda-542_3   -1614.866727447622
2msa1ma1eda-357_1   -1614.923239557464
2msa1ma1eda-275_6   -1614.858298654875
2msa1ma1eda-460_4   -1614.870586998843
2msa1ma1eda-127_10  -1614.867778086826
2msa1ma1eda-459_2   -1614.851739219696
2msa1ma1eda-429_9   -1614.875420276755
2msa1ma1eda-393_7   -1614.872394902545
2msa1ma1eda-586_5   -1614.864602777424
2msa1ma1eda-223_7   -1614.86033275965 
2msa1ma1eda-436_5   -1614.880641389621
2msa1ma1eda-514_2   -1614.863072099392
2msa1ma1eda-135_5   -1614.893523790134
2msa1ma1eda-72_7    -1614.884854390051
2msa1ma1eda-564_9   -1614.858212464278
2msa1ma1eda-181_8   -1614.859436187216
2msa1ma1eda-526_10  -1614.868329956478
2msa1ma1eda-301_10  -1614.860142045103
2msa1ma1eda-482_8   -1614.864659469637
2msa1ma1eda-470_11  -1614.887301003534
2msa1ma1eda-257_11  -1614.860632513679
2msa1ma1eda-182_11  -1614.863980497317
2msa1ma1eda-338_6   -1614.883198306983
2msa1ma1eda-333_2   -1614.886745852437
2msa1ma1eda-404_7   -1614.892991517754
2msa1ma1eda-211_5   -1614.867683924811
2msa1ma1eda-343_9   -1614.852178708454
2msa1ma1eda-40_5    -1614.89978032453 
2msa1ma1eda-107_7   -1614.888286085862
2msa1ma1eda-258_8   -1614.895107845315
2msa1ma1eda-79_3    -1614.90249358631 
2msa1ma1eda-84_3    -1614.889441542901
2msa1ma1eda-228_3   -1614.856619843826
2msa1ma1eda-61_10   -1614.896154556435
2msa1ma1eda-237_8   -1614.881340696529
2msa1ma1eda-398_4   -1614.868724729451
2msa1ma1eda-16_3    -1614.907453007859
2msa1ma1eda-151_1   -1614.936605384357
2msa1ma1eda-365_4   -1614.875906322754
2msa1ma1eda-570_6   -1614.864766895649
2msa1ma1eda-452_1   -1614.921787222326
2msa1ma1eda-247_3   -1614.877610468412
2msa1ma1eda-66_8    -1614.877999720042
2msa1ma1eda-195_7   -1614.896437085788
2msa1ma1eda-119_11  -1614.880197555618
2msa1ma1eda-324_11  -1614.896841353836
2msa1ma1eda-503_11  -1614.864394993473
2msa1ma1eda-272_10  -1614.861583077257
2msa1ma1eda-455_10  -1614.883856482167
2msa1ma1eda-283_5   -1614.866545071208
2msa1ma1eda-168_7   -1614.858022815481
2msa1ma1eda-496_7   -1614.856889278349
2msa1ma1eda-163_3   -1614.869740309681
2msa1ma1eda-24_1    -1614.953281247675
2msa1ma1eda-288_1   -1614.927121197564
2msa1ma1eda-410_8   -1614.869092914283
2msa1ma1eda-113_8   -1614.863333338965
2msa1ma1eda-275_1   -1614.928763850819
2msa1ma1eda-460_3   -1614.865134056636
2msa1ma1eda-542_4   -1614.865565937993
2msa1ma1eda-357_6   -1614.873786282919
2msa1ma1eda-459_5   -1614.881505593924
2msa1ma1eda-586_2   -1614.849646224986
2msa1ma1eda-44_11   -1614.891620177813
2msa1ma1eda-568_7   -1614.865859117027
2msa1ma1eda-415_10  -1614.878313525988
2msa1ma1eda-232_10  -1614.865557991788
2msa1ma1eda-380_5   -1614.85318895197 
2msa1ma1eda-159_11  -1614.864647476909
2msa1ma1eda-83_9    -1614.887111313382
2msa1ma1eda-543_11  -1614.837505698509
2msa1ma1eda-364_11  -1614.871612158113
2msa1ma1eda-37_4    -1614.886499099078
2msa1ma1eda-170_6   -1614.868131046503
2msa1ma1eda-334_8   -1614.885677639235
2msa1ma1eda-6_4     -1614.898544865484
2msa1ma1eda-344_3   -1614.875949868666
2msa1ma1eda-551_1   -1614.911783302353
2msa1ma1eda-473_6   -1614.838803851243
2msa1ma1eda-266_4   -1614.866865965278
2msa1ma1eda-478_2   -1614.854920975895
2msa1ma1eda-186_2   -1614.882654597558
2msa1ma1eda-408_9   -1614.859968467126
2msa1ma1eda-485_2   -1614.857414479128
2msa1ma1eda-513_8   -1614.88069013246 
2msa1ma1eda-142_4   -1614.87689474795 
2msa1ma1eda-254_6   -1614.89459702034 
2msa1ma1eda-441_4   -1614.873690195265
2msa1ma1eda-563_3   -1614.851925382126
2msa1ma1eda-376_1   -1614.921828060882
2msa1ma1eda-217_11  -1614.89722085358 
2msa1ma1eda-430_11  -1614.871907591915
2msa1ma1eda-97_6    -1614.862221727483
2msa1ma1eda-319_1   -1614.928321548578
2msa1ma1eda-581_8   -1614.856821702295
2msa1ma1eda-341_10  -1614.872515253354
2msa1ma1eda-566_10  -1614.863793166853
2msa1ma1eda-417_2   -1614.860457644397
2msa1ma1eda-535_5   -1614.851221485804
2msa1ma1eda-320_7   -1614.869430844072
2msa1ma1eda-164_9   -1614.883024885308
2msa1ma1eda-199_9   -1614.868519052897
2msa1ma1eda-467_9   -1614.864341655254
2msa1ma1eda-114_2   -1614.889633551416
2msa1ma1eda-21_10   -1614.89615279027 
2msa1ma1eda-58_4    -1614.90325265344 
2msa1ma1eda-209_4   -1614.878351976523
2msa1ma1eda-11_9    -1614.903241189704
2msa1ma1eda-312_5   -1614.873654730102
2msa1ma1eda-507_7   -1614.857084810763
2msa1ma1eda-230_2   -1614.890094962149
2msa1ma1eda-61_2    -1614.874189491587
2msa1ma1eda-240_9   -1614.862304098852
2msa1ma1eda-253_2   -1614.868877948201
2msa1ma1eda-564_7   -1614.877439426392
2msa1ma1eda-371_5   -1614.872906716091
2msa1ma1eda-72_9    -1614.876386889306
2msa1ma1eda-223_9   -1614.865345352281
2msa1ma1eda-338_8   -1614.868975436345
2msa1ma1eda-482_6   -1614.859199438811
2msa1ma1eda-297_4   -1614.860297397861
2msa1ma1eda-181_6   -1614.900003110673
2msa1ma1eda-348_3   -1614.878769151145
2msa1ma1eda-77_10   -1614.893144873485
2msa1ma1eda-107_9   -1614.872142024571
2msa1ma1eda-343_7   -1614.860147472933
2msa1ma1eda-556_5   -1614.863157034929
2msa1ma1eda-474_2   -1614.854862138722
2msa1ma1eda-489_2   -1614.86291103895 
2msa1ma1eda-177_2   -1614.880044828654
2msa1ma1eda-404_9   -1614.880920206208
2msa1ma1eda-387_1   -1614.92451953767 
2msa1ma1eda-530_10  -1614.862025894733
2msa1ma1eda-317_10  -1614.87778097998 
2msa1ma1eda-466_11  -1614.871064934043
2msa1ma1eda-241_11  -1614.88038028616 
2msa1ma1eda-194_11  -1614.871492697136
2msa1ma1eda-258_6   -1614.894151004594
2msa1ma1eda-66_6    -1614.870963633745
2msa1ma1eda-121_4   -1614.893762846591
2msa1ma1eda-570_8   -1614.873345471749
2msa1ma1eda-315_1   -1614.931300462706
2msa1ma1eda-500_3   -1614.866466571798
2msa1ma1eda-422_4   -1614.855677289019
2msa1ma1eda-237_6   -1614.870924045205
2msa1ma1eda-168_9   -1614.880330811739
2msa1ma1eda-496_9   -1614.865380172825
