Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-5
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/G...
1sa1msa1am1tma-14_8    -64.71655743249
1sa1msa1am1tma-64_3    -64.67667976903
1sa1msa1am1tma-67_11   -64.69005526139
1sa1msa1am1tma-77_8    -64.6770387434 
1sa1msa1am1tma-31_11   -64.72242097217
1sa1msa1am1tma-35_1    -64.72514939615
1sa1msa1am1tma-63_7    -64.67907721852
1sa1msa1am1tma-14_10   -64.73202302055
1sa1msa1am1tma-51_5    -64.70710913746
1sa1msa1am1tma-18_8    -64.72394559464
1sa1msa1am1tma-7_2     -64.72308944323
1sa1msa1am1tma-68_3    -64.68309440558
1sa1msa1am1tma-54_10   -64.69886662706
1sa1msa1am1tma-5_10    -64.73071087921
1sa1msa1am1tma-49_4    -64.70276193802
1sa1msa1am1tma-70_2    -64.67044284261
1sa1msa1am1tma-26_4    -64.69455052406
1sa1msa1am1tma-71_11   -64.6679748405 
1sa1msa1am1tma-14_6    -64.73048810015
1sa1msa1am1tma-42_7    -64.69739026947
1sa1msa1am1tma-39_8    -64.69199955901
1sa1msa1am1tma-49_3    -64.69815700604
1sa1msa1am1tma-70_5    -64.67131493385
1sa1msa1am1tma-56_8    -64.6850123494 
1sa1msa1am1tma-26_3    -64.69718641171
1sa1msa1am1tma-14_1    -64.74849766045
1sa1msa1am1tma-35_6    -64.70539832217
1sa1msa1am1tma-51_2    -64.69392996366
1sa1msa1am1tma-21_9    -64.71791323115
1sa1msa1am1tma-7_5     -64.72928731123
1sa1msa1am1tma-68_4    -64.68259019169
1sa1msa1am1tma-38_10   -64.70907043654
1sa1msa1am1tma-5_3     -64.729855342  
1sa1msa1am1tma-53_4    -64.68832192614
1sa1msa1am1tma-61_6    -64.70214705532
1sa1msa1am1tma-75_9    -64.65865061869
1sa1msa1am1tma-16_7    -64.70716080212
1sa1msa1am1tma-24_5    -64.70257533367
1sa1msa1am1tma-2_9     -64.72414829652
1sa1msa1am1tma-72_3    -64.66962608705
1sa1msa1am1tma-78_10   -64.64304952281
1sa1msa1am1tma-40_1    -64.7189444117 
1sa1msa1am1tma-79_7    -64.68963431615
1sa1msa1am1tma-24_2    -64.70593482518
1sa1msa1am1tma-63_10   -64.69292818271
1sa1msa1am1tma-54_9    -64.69622978514
1sa1msa1am1tma-72_4    -64.66360628485
1sa1msa1am1tma-46_11   -64.69492110789
1sa1msa1am1tma-40_6    -64.70725319152
1sa1msa1am1tma-5_4     -64.72809107988
1sa1msa1am1tma-23_8    -64.70188398262
1sa1msa1am1tma-53_3    -64.69174636141
1sa1msa1am1tma-58_7    -64.69851555228
1sa1msa1am1tma-61_1    -64.71394640881
1sa1msa1am1tma-37_7    -64.7028684852 
1sa1msa1am1tma-23_10   -64.71627882632
1sa1msa1am1tma-66_5    -64.68476350695
1sa1msa1am1tma-75_10   -64.67559555704
1sa1msa1am1tma-9_4     -64.72602609335
1sa1msa1am1tma-54_7    -64.70482796454
1sa1msa1am1tma-50_11   -64.69970287846
1sa1msa1am1tma-40_8    -64.70103543874
1sa1msa1am1tma-30_3    -64.70924902649
1sa1msa1am1tma-1_11    -64.73738449568
1sa1msa1am1tma-23_6    -64.71736123286
1sa1msa1am1tma-10_11   -64.7312353429 
1sa1msa1am1tma-28_2    -64.68819995298
1sa1msa1am1tma-58_9    -64.69128789216
1sa1msa1am1tma-11_4    -64.72537554105
1sa1msa1am1tma-83_4    -64.67114213423
1sa1msa1am1tma-47_2    -64.68261620897
1sa1msa1am1tma-37_9    -64.7046801356 
1sa1msa1am1tma-35_10   -64.70414226636
1sa1msa1am1tma-23_1    -64.73033758439
1sa1msa1am1tma-28_5    -64.70513220634
1sa1msa1am1tma-61_8    -64.68849680425
1sa1msa1am1tma-11_3    -64.72361496237
1sa1msa1am1tma-83_3    -64.66806378531
1sa1msa1am1tma-47_5    -64.70134005437
1sa1msa1am1tma-75_7    -64.67220795049
1sa1msa1am1tma-66_2    -64.68058240237
1sa1msa1am1tma-9_3     -64.71872204843
1sa1msa1am1tma-16_9    -64.7143670735 
1sa1msa1am1tma-2_7     -64.72830601177
1sa1msa1am1tma-30_4    -64.7155588727 
1sa1msa1am1tma-79_9    -64.6977167857 
1sa1msa1am1tma-80_5    -64.67724587178
1sa1msa1am1tma-44_3    -64.70004581477
1sa1msa1am1tma-65_11   -64.68362318281
1sa1msa1am1tma-34_8    -64.71273632135
1sa1msa1am1tma-76_1    -64.69381608876
1sa1msa1am1tma-19_1    -64.73129024137
1sa1msa1am1tma-40_10   -64.69403600193
1sa1msa1am1tma-20_7    -64.71185018263
1sa1msa1am1tma-12_5    -64.72812685558
1sa1msa1am1tma-38_6    -64.7044720435 
1sa1msa1am1tma-43_9    -64.69682115454
1sa1msa1am1tma-33_2    -64.70168655959
1sa1msa1am1tma-65_4    -64.6913434903 
1sa1msa1am1tma-25_11   -64.71496704954
1sa1msa1am1tma-57_6    -64.69702848334
1sa1msa1am1tma-1_1     -64.75115995673
1sa1msa1am1tma-38_1    -64.72270943166
1sa1msa1am1tma-33_5    -64.70670798432
1sa1msa1am1tma-80_10   -64.65875216904
1sa1msa1am1tma-65_3    -64.68643326146
1sa1msa1am1tma-15_8    -64.72475012958
1sa1msa1am1tma-57_1    -64.71389466907
1sa1msa1am1tma-1_6     -64.73046780384
1sa1msa1am1tma-80_2    -64.67257083027
1sa1msa1am1tma-44_4    -64.70277301093
1sa1msa1am1tma-76_6    -64.66306965897
1sa1msa1am1tma-19_6    -64.71115305353
1sa1msa1am1tma-62_9    -64.69549245232
1sa1msa1am1tma-12_2    -64.73367745976
1sa1msa1am1tma-71_2    -64.67264890737
1sa1msa1am1tma-48_4    -64.70505084473
1sa1msa1am1tma-28_11   -64.72665441992
1sa1msa1am1tma-15_6    -64.73559666537
1sa1msa1am1tma-27_4    -64.69124450431
1sa1msa1am1tma-1_8     -64.73459622109
1sa1msa1am1tma-34_1    -64.72617218856
1sa1msa1am1tma-76_8    -64.67074177308
1sa1msa1am1tma-69_3    -64.67846417576
1sa1msa1am1tma-68_11   -64.70001986035
1sa1msa1am1tma-6_2     -64.73003178362
1sa1msa1am1tma-19_8    -64.69974330063
1sa1msa1am1tma-50_5    -64.70079133888
1sa1msa1am1tma-62_7    -64.69424538044
1sa1msa1am1tma-34_6    -64.71255738011
1sa1msa1am1tma-73_11   -64.67066794582
1sa1msa1am1tma-69_4    -64.68114390314
1sa1msa1am1tma-6_5     -64.73070794776
1sa1msa1am1tma-7_10    -64.72700237972
1sa1msa1am1tma-20_9    -64.71095032867
1sa1msa1am1tma-50_2    -64.69459329081
1sa1msa1am1tma-56_10   -64.69132129008
1sa1msa1am1tma-71_5    -64.66964843828
1sa1msa1am1tma-48_3    -64.69679429273
1sa1msa1am1tma-38_8    -64.70326815178
1sa1msa1am1tma-43_7    -64.70787835299
1sa1msa1am1tma-16_10   -64.71911654081
1sa1msa1am1tma-15_1    -64.74908251684
1sa1msa1am1tma-27_3    -64.68896463404
1sa1msa1am1tma-57_8    -64.6956575408 
1sa1msa1am1tma-33_11   -64.69424657748
1sa1msa1am1tma-3_9     -64.73421042047
1sa1msa1am1tma-21_10   -64.70142017855
1sa1msa1am1tma-25_5    -64.71372203015
1sa1msa1am1tma-17_7    -64.73290957359
1sa1msa1am1tma-78_7    -64.65320802863
1sa1msa1am1tma-41_1    -64.72396598563
1sa1msa1am1tma-73_3    -64.67661534168
1sa1msa1am1tma-60_6    -64.69734524859
1sa1msa1am1tma-44_11   -64.69140121719
1sa1msa1am1tma-52_4    -64.70479435244
1sa1msa1am1tma-4_3     -64.71784209687
1sa1msa1am1tma-74_9    -64.66882202771
1sa1msa1am1tma-61_10   -64.67491033332
1sa1msa1am1tma-60_1    -64.71660367445
1sa1msa1am1tma-59_7    -64.70765171226
1sa1msa1am1tma-52_3    -64.69944037636
1sa1msa1am1tma-22_8    -64.70122904884
1sa1msa1am1tma-4_4     -64.71820841644
1sa1msa1am1tma-36_7    -64.70515629494
1sa1msa1am1tma-55_9    -64.69316313825
1sa1msa1am1tma-25_2    -64.71152993677
1sa1msa1am1tma-41_6    -64.6982632197 
1sa1msa1am1tma-73_4    -64.65727577985
1sa1msa1am1tma-10_4    -64.73263625009
1sa1msa1am1tma-59_9    -64.69175556999
1sa1msa1am1tma-29_2    -64.70447188194
1sa1msa1am1tma-22_6    -64.6969282734 
1sa1msa1am1tma-49_11   -64.69327585817
1sa1msa1am1tma-36_9    -64.70493224841
1sa1msa1am1tma-46_2    -64.69185593191
1sa1msa1am1tma-82_4    -64.66121260454
1sa1msa1am1tma-55_7    -64.69374015407
1sa1msa1am1tma-8_4     -64.73225418873
1sa1msa1am1tma-67_5    -64.68612090465
1sa1msa1am1tma-31_3    -64.70435730479
1sa1msa1am1tma-41_8    -64.68771870094
1sa1msa1am1tma-3_7     -64.72479367175
1sa1msa1am1tma-17_9    -64.72265660008
1sa1msa1am1tma-8_3     -64.72210091624
1sa1msa1am1tma-37_10   -64.70721439723
1sa1msa1am1tma-67_2    -64.68187198425
1sa1msa1am1tma-78_9    -64.64447891371
1sa1msa1am1tma-31_4    -64.69578515586
1sa1msa1am1tma-12_11   -64.7274514196 
1sa1msa1am1tma-10_3    -64.72477366001
1sa1msa1am1tma-60_8    -64.69441232273
1sa1msa1am1tma-3_11    -64.72932804909
1sa1msa1am1tma-29_5    -64.70626844012
1sa1msa1am1tma-22_1    -64.72729533919
1sa1msa1am1tma-52_11   -64.70321172596
1sa1msa1am1tma-74_7    -64.67796527714
1sa1msa1am1tma-46_5    -64.69426886312
1sa1msa1am1tma-77_10   -64.66968451272
1sa1msa1am1tma-82_3    -64.67177714385
1sa1msa1am1tma-48_9    -64.69167234854
1sa1msa1am1tma-38_2    -64.70511580306
1sa1msa1am1tma-11_11   -64.72545266574
1sa1msa1am1tma-33_6    -64.70528783919
1sa1msa1am1tma-1_5     -64.73016616779
1sa1msa1am1tma-34_10   -64.72829107357
1sa1msa1am1tma-27_9    -64.70688549195
1sa1msa1am1tma-57_2    -64.68404886437
1sa1msa1am1tma-44_7    -64.70708237052
1sa1msa1am1tma-80_1    -64.693537304  
1sa1msa1am1tma-74_10   -64.66305735865
1sa1msa1am1tma-76_5    -64.66234908024
1sa1msa1am1tma-20_3    -64.7073840152 
1sa1msa1am1tma-50_8    -64.70286841864
1sa1msa1am1tma-19_5    -64.7078445067 
1sa1msa1am1tma-12_1    -64.74961501096
1sa1msa1am1tma-51_11   -64.69462219269
1sa1msa1am1tma-80_6    -64.6754896425 
1sa1msa1am1tma-76_2    -64.65841394347
1sa1msa1am1tma-20_4    -64.71235249414
1sa1msa1am1tma-69_9    -64.67549517411
1sa1msa1am1tma-6_8     -64.73461037184
1sa1msa1am1tma-19_2    -64.70094426637
1sa1msa1am1tma-12_6    -64.7336525333 
1sa1msa1am1tma-38_5    -64.70229271356
1sa1msa1am1tma-71_8    -64.6701817089 
1sa1msa1am1tma-33_1    -64.72471580048
1sa1msa1am1tma-65_7    -64.68212754983
1sa1msa1am1tma-1_2     -64.73302056102
1sa1msa1am1tma-57_5    -64.70194250527
1sa1msa1am1tma-34_5    -64.70077721567
1sa1msa1am1tma-80_8    -64.67196988552
1sa1msa1am1tma-50_1    -64.72081291717
1sa1msa1am1tma-6_6     -64.72708962983
1sa1msa1am1tma-69_7    -64.68789205675
1sa1msa1am1tma-62_3    -64.68968984322
1sa1msa1am1tma-12_8    -64.72938530029
1sa1msa1am1tma-79_10   -64.67778948897
1sa1msa1am1tma-71_6    -64.66813585566
1sa1msa1am1tma-39_10   -64.71132153737
1sa1msa1am1tma-43_4    -64.69431234759
1sa1msa1am1tma-65_9    -64.69185137663
1sa1msa1am1tma-15_2    -64.7267736118 
1sa1msa1am1tma-48_7    -64.69714833592
1sa1msa1am1tma-71_1    -64.69553894575
1sa1msa1am1tma-43_3    -64.69742323004
1sa1msa1am1tma-33_8    -64.69963300444
1sa1msa1am1tma-22_10   -64.70504800284
1sa1msa1am1tma-15_5    -64.72871043884
1sa1msa1am1tma-27_7    -64.68324699132
1sa1msa1am1tma-44_9    -64.70473115094
1sa1msa1am1tma-62_10   -64.70130649851
1sa1msa1am1tma-34_2    -64.7018775032 
1sa1msa1am1tma-50_6    -64.69528734245
1sa1msa1am1tma-47_11   -64.68945969666
1sa1msa1am1tma-6_1     -64.74883814342
1sa1msa1am1tma-62_4    -64.69456964582
1sa1msa1am1tma-59_4    -64.70462810238
1sa1msa1am1tma-4_10    -64.7136274331 
1sa1msa1am1tma-10_9    -64.73157991331
1sa1msa1am1tma-60_2    -64.68235422391
1sa1msa1am1tma-4_7     -64.72131865995
1sa1msa1am1tma-55_10   -64.69364236106
1sa1msa1am1tma-82_9    -64.68138271431
1sa1msa1am1tma-70_11   -64.66973394314
1sa1msa1am1tma-36_4    -64.70293055096
1sa1msa1am1tma-25_1    -64.73022285206
1sa1msa1am1tma-17_3    -64.72409019616
1sa1msa1am1tma-8_9     -64.72492760701
1sa1msa1am1tma-30_11   -64.70507331161
1sa1msa1am1tma-67_8    -64.69588578542
1sa1msa1am1tma-41_5    -64.70811418592
1sa1msa1am1tma-78_3    -64.67131689841
1sa1msa1am1tma-15_10   -64.72568390297
1sa1msa1am1tma-73_7    -64.67334139103
1sa1msa1am1tma-25_6    -64.71723032535
1sa1msa1am1tma-17_4    -64.72584062736
1sa1msa1am1tma-31_9    -64.69969570378
1sa1msa1am1tma-41_2    -64.70361402418
1sa1msa1am1tma-78_4    -64.66793834782
1sa1msa1am1tma-59_3    -64.69832498874
1sa1msa1am1tma-29_8    -64.70797966263
1sa1msa1am1tma-60_5    -64.68449046262
1sa1msa1am1tma-52_7    -64.69758000855
1sa1msa1am1tma-36_3    -64.69700593258
1sa1msa1am1tma-46_8    -64.69479472528
1sa1msa1am1tma-55_3    -64.68530888803
1sa1msa1am1tma-25_8    -64.71789273131
1sa1msa1am1tma-3_4     -64.73865079367
1sa1msa1am1tma-67_1    -64.71487895225
1sa1msa1am1tma-18_10   -64.72871038678
1sa1msa1am1tma-31_7    -64.71279683658
1sa1msa1am1tma-83_10   -64.6567288591 
1sa1msa1am1tma-29_6    -64.70627092742
1sa1msa1am1tma-52_9    -64.70375429814
1sa1msa1am1tma-22_2    -64.70097707482
1sa1msa1am1tma-9_10    -64.7156242928 
1sa1msa1am1tma-74_4    -64.66622683309
1sa1msa1am1tma-58_10   -64.69923781656
1sa1msa1am1tma-46_6    -64.7016534015 
1sa1msa1am1tma-29_1    -64.72614414869
1sa1msa1am1tma-43_10   -64.7075595628 
1sa1msa1am1tma-10_7    -64.72929406494
1sa1msa1am1tma-4_9     -64.71650060531
1sa1msa1am1tma-22_5    -64.69504870801
1sa1msa1am1tma-66_11   -64.68560519384
1sa1msa1am1tma-74_3    -64.67713618349
1sa1msa1am1tma-82_7    -64.67436609847
1sa1msa1am1tma-46_1    -64.72099181305
1sa1msa1am1tma-55_4    -64.69185003065
1sa1msa1am1tma-26_11   -64.69899758193
1sa1msa1am1tma-3_3     -64.72201507011
1sa1msa1am1tma-67_6    -64.68952864516
1sa1msa1am1tma-8_7     -64.73071441406
1sa1msa1am1tma-73_9    -64.66764036189
1sa1msa1am1tma-77_5    -64.66272850222
1sa1msa1am1tma-81_1    -64.69283887321
1sa1msa1am1tma-45_7    -64.69759727964
1sa1msa1am1tma-13_1    -64.7374747653 
1sa1msa1am1tma-18_5    -64.71700061555
1sa1msa1am1tma-51_8    -64.69427133405
1sa1msa1am1tma-21_3    -64.70125089831
1sa1msa1am1tma-32_6    -64.7124065426 
1sa1msa1am1tma-39_2    -64.70176381077
1sa1msa1am1tma-49_9    -64.69373574886
1sa1msa1am1tma-56_2    -64.68930851826
1sa1msa1am1tma-26_9    -64.70860865557
1sa1msa1am1tma-48_11   -64.69878604202
1sa1msa1am1tma-53_11   -64.68731899907
1sa1msa1am1tma-32_1    -64.72518815122
1sa1msa1am1tma-70_8    -64.66121795283
1sa1msa1am1tma-39_5    -64.69720832685
1sa1msa1am1tma-2_11    -64.72715236589
1sa1msa1am1tma-76_10   -64.67052262849
1sa1msa1am1tma-56_5    -64.68872417058
1sa1msa1am1tma-64_7    -64.68961804634
1sa1msa1am1tma-77_2    -64.65784752327
1sa1msa1am1tma-36_10   -64.6956413687 
1sa1msa1am1tma-81_6    -64.67253491311
1sa1msa1am1tma-13_11   -64.7293752859 
1sa1msa1am1tma-13_6    -64.71914710639
1sa1msa1am1tma-18_2    -64.72099222773
1sa1msa1am1tma-7_8     -64.73207145951
1sa1msa1am1tma-68_9    -64.67570572955
1sa1msa1am1tma-21_4    -64.70556431042
1sa1msa1am1tma-42_4    -64.69956046564
1sa1msa1am1tma-45_11   -64.70212315592
1sa1msa1am1tma-70_6    -64.67255008462
1sa1msa1am1tma-60_10   -64.69449045211
1sa1msa1am1tma-14_2    -64.71485183733
1sa1msa1am1tma-64_9    -64.69203061684
1sa1msa1am1tma-81_8    -64.68115942758
1sa1msa1am1tma-35_5    -64.7054575382 
1sa1msa1am1tma-20_10   -64.71496255079
1sa1msa1am1tma-13_8    -64.7307560548 
1sa1msa1am1tma-63_3    -64.69614487233
1sa1msa1am1tma-68_7    -64.67791374821
1sa1msa1am1tma-7_6     -64.72736257639
1sa1msa1am1tma-51_1    -64.72097126935
1sa1msa1am1tma-35_2    -64.70020541954
1sa1msa1am1tma-45_9    -64.70819170973
1sa1msa1am1tma-63_4    -64.69702319608
1sa1msa1am1tma-7_1     -64.75253256752
1sa1msa1am1tma-51_6    -64.69984865936
1sa1msa1am1tma-32_8    -64.723079546  
1sa1msa1am1tma-42_3    -64.70128455077
1sa1msa1am1tma-70_1    -64.69821199463
1sa1msa1am1tma-49_7    -64.70028309681
1sa1msa1am1tma-26_7    -64.70685086228
1sa1msa1am1tma-14_5    -64.72775041495
1sa1msa1am1tma-66_8    -64.6830158115 
1sa1msa1am1tma-9_9     -64.72613989519
1sa1msa1am1tma-16_3    -64.72169189145
1sa1msa1am1tma-24_1    -64.72921731573
1sa1msa1am1tma-72_7    -64.6673272279 
1sa1msa1am1tma-69_11   -64.69246741647
1sa1msa1am1tma-79_3    -64.6876870764 
1sa1msa1am1tma-40_5    -64.69369870642
1sa1msa1am1tma-5_7     -64.72522665089
1sa1msa1am1tma-61_2    -64.68176078029
1sa1msa1am1tma-11_9    -64.72865055894
1sa1msa1am1tma-29_11   -64.70242754508
1sa1msa1am1tma-58_4    -64.69521942798
1sa1msa1am1tma-37_4    -64.70735289498
1sa1msa1am1tma-83_9    -64.6576327622 
1sa1msa1am1tma-17_10   -64.72779004517
1sa1msa1am1tma-53_7    -64.68296481116
1sa1msa1am1tma-61_5    -64.66753232171
1sa1msa1am1tma-28_8    -64.70266906891
1sa1msa1am1tma-58_3    -64.69025883995
1sa1msa1am1tma-32_11   -64.73140478009
1sa1msa1am1tma-47_8    -64.69118514938
1sa1msa1am1tma-37_3    -64.70088158298
1sa1msa1am1tma-72_11   -64.67122255827
1sa1msa1am1tma-16_4    -64.72457479587
1sa1msa1am1tma-24_6    -64.7039968606 
1sa1msa1am1tma-57_10   -64.69458477046
1sa1msa1am1tma-6_10    -64.72279368901
1sa1msa1am1tma-79_4    -64.68954256987
1sa1msa1am1tma-40_2    -64.68661963585
1sa1msa1am1tma-30_9    -64.71457970861
1sa1msa1am1tma-23_2    -64.70613430405
1sa1msa1am1tma-53_9    -64.68970247277
1sa1msa1am1tma-28_6    -64.70067181499
1sa1msa1am1tma-47_6    -64.69305149972
1sa1msa1am1tma-24_11   -64.70608837509
1sa1msa1am1tma-75_4    -64.66505521222
1sa1msa1am1tma-66_1    -64.71354135845
1sa1msa1am1tma-2_4     -64.73568503281
1sa1msa1am1tma-24_8    -64.70758120341
1sa1msa1am1tma-64_11   -64.69168733307
1sa1msa1am1tma-54_3    -64.68494413301
1sa1msa1am1tma-30_7    -64.70256052782
1sa1msa1am1tma-41_10   -64.70896207159
1sa1msa1am1tma-9_7     -64.71571658702
1sa1msa1am1tma-66_6    -64.6870108474 
1sa1msa1am1tma-2_3     -64.72111838682
1sa1msa1am1tma-54_4    -64.69387796356
1sa1msa1am1tma-72_9    -64.65449298895
1sa1msa1am1tma-23_5    -64.70372029775
1sa1msa1am1tma-81_10   -64.67107677674
1sa1msa1am1tma-5_9     -64.72450815193
1sa1msa1am1tma-11_7    -64.72766044303
1sa1msa1am1tma-28_1    -64.72452002646
1sa1msa1am1tma-47_1    -64.71895250909
1sa1msa1am1tma-83_7    -64.67904579867
1sa1msa1am1tma-75_3    -64.67345068349
1sa1msa1am1tma-10_6    -64.73077113089
1sa1msa1am1tma-43_11   -64.71253811185
1sa1msa1am1tma-4_8     -64.71222783926
1sa1msa1am1tma-22_4    -64.70371034566
1sa1msa1am1tma-66_10   -64.68620513976
1sa1msa1am1tma-74_2    -64.67778394243
1sa1msa1am1tma-82_6    -64.67029886136
1sa1msa1am1tma-26_10   -64.69779604453
1sa1msa1am1tma-55_5    -64.69736273524
1sa1msa1am1tma-3_2     -64.72862220658
1sa1msa1am1tma-8_6     -64.7266424172 
1sa1msa1am1tma-67_7    -64.69159153527
1sa1msa1am1tma-31_1    -64.72690310035
1sa1msa1am1tma-73_8    -64.65831113022
1sa1msa1am1tma-25_9    -64.72138615993
1sa1msa1am1tma-55_2    -64.68943039919
1sa1msa1am1tma-3_5     -64.72682311318
1sa1msa1am1tma-8_1     -64.74682826927
1sa1msa1am1tma-18_11   -64.73407693632
1sa1msa1am1tma-31_6    -64.71229181888
1sa1msa1am1tma-83_11   -64.65132514281
1sa1msa1am1tma-29_7    -64.69687673946
1sa1msa1am1tma-10_1    -64.74997695043
1sa1msa1am1tma-22_3    -64.69637028487
1sa1msa1am1tma-52_8    -64.70123699224
1sa1msa1am1tma-74_5    -64.65942888368
1sa1msa1am1tma-9_11    -64.71381570778
1sa1msa1am1tma-58_11   -64.69437687268
1sa1msa1am1tma-82_1    -64.6934942579 
1sa1msa1am1tma-46_7    -64.70226978009
1sa1msa1am1tma-25_7    -64.72238649153
1sa1msa1am1tma-17_5    -64.72441954172
1sa1msa1am1tma-41_3    -64.70255728115
1sa1msa1am1tma-31_8    -64.704473063  
1sa1msa1am1tma-78_5    -64.66913731593
1sa1msa1am1tma-73_1    -64.69533444221
1sa1msa1am1tma-29_9    -64.70878999076
1sa1msa1am1tma-59_2    -64.70247230256
1sa1msa1am1tma-60_4    -64.68935429702
1sa1msa1am1tma-4_1     -64.74851622306
1sa1msa1am1tma-52_6    -64.69335901334
1sa1msa1am1tma-46_9    -64.70188804884
1sa1msa1am1tma-36_2    -64.69675485521
1sa1msa1am1tma-4_11    -64.71424872346
1sa1msa1am1tma-59_5    -64.69889308861
1sa1msa1am1tma-60_3    -64.68785756777
1sa1msa1am1tma-10_8    -64.73476816588
1sa1msa1am1tma-4_6     -64.72072434753
1sa1msa1am1tma-52_1    -64.72130521445
1sa1msa1am1tma-55_11   -64.69506393606
1sa1msa1am1tma-82_8    -64.66726928557
1sa1msa1am1tma-70_10   -64.66645155897
1sa1msa1am1tma-36_5    -64.69962092284
1sa1msa1am1tma-67_9    -64.69713516743
1sa1msa1am1tma-30_10   -64.70548448755
1sa1msa1am1tma-8_8     -64.72641362006
1sa1msa1am1tma-17_2    -64.70888136381
1sa1msa1am1tma-41_4    -64.70122570584
1sa1msa1am1tma-78_2    -64.66668159374
1sa1msa1am1tma-15_11   -64.72443405273
1sa1msa1am1tma-73_6    -64.66838103669
1sa1msa1am1tma-48_6    -64.69472104235
1sa1msa1am1tma-33_9    -64.71299209311
1sa1msa1am1tma-43_2    -64.68655237915
1sa1msa1am1tma-15_4    -64.72465290764
1sa1msa1am1tma-22_11   -64.70352949879
1sa1msa1am1tma-27_6    -64.69553322742
1sa1msa1am1tma-62_11   -64.69171147608
1sa1msa1am1tma-34_3    -64.6958683711 
1sa1msa1am1tma-44_8    -64.70814522691
1sa1msa1am1tma-47_10   -64.69546408299
1sa1msa1am1tma-50_7    -64.68884246743
1sa1msa1am1tma-69_1    -64.71124141685
1sa1msa1am1tma-62_5    -64.70099336873
1sa1msa1am1tma-34_4    -64.7050841753 
1sa1msa1am1tma-80_9    -64.66389450414
1sa1msa1am1tma-69_6    -64.67222502831
1sa1msa1am1tma-6_7     -64.73389112983
1sa1msa1am1tma-12_9    -64.73046190117
1sa1msa1am1tma-62_2    -64.69195159036
1sa1msa1am1tma-79_11   -64.68826738787
1sa1msa1am1tma-48_1    -64.72304728583
1sa1msa1am1tma-71_7    -64.66731820439
1sa1msa1am1tma-39_11   -64.71429435385
1sa1msa1am1tma-43_5    -64.70817613767
1sa1msa1am1tma-15_3    -64.73073087166
1sa1msa1am1tma-65_8    -64.68901396828
1sa1msa1am1tma-27_1    -64.72318110502
1sa1msa1am1tma-44_1    -64.72238194731
1sa1msa1am1tma-80_7    -64.67034910091
1sa1msa1am1tma-76_3    -64.67430801717
1sa1msa1am1tma-20_5    -64.69697388774
1sa1msa1am1tma-19_3    -64.69934273956
1sa1msa1am1tma-6_9     -64.7239763    
1sa1msa1am1tma-69_8    -64.68996968864
1sa1msa1am1tma-12_7    -64.72680744006
1sa1msa1am1tma-38_4    -64.70157263302
1sa1msa1am1tma-71_9    -64.65995856739
1sa1msa1am1tma-65_6    -64.6887497818 
1sa1msa1am1tma-1_3     -64.72501141614
1sa1msa1am1tma-57_4    -64.69259535677
1sa1msa1am1tma-38_3    -64.70048371567
1sa1msa1am1tma-48_8    -64.69478047284
1sa1msa1am1tma-11_10   -64.72830630965
1sa1msa1am1tma-33_7    -64.69924252993
1sa1msa1am1tma-65_1    -64.71211257008
1sa1msa1am1tma-1_4     -64.73560015212
1sa1msa1am1tma-57_3    -64.69229366412
1sa1msa1am1tma-27_8    -64.7011293846 
1sa1msa1am1tma-34_11   -64.7175833471 
1sa1msa1am1tma-44_6    -64.70317809462
1sa1msa1am1tma-74_11   -64.66456302361
1sa1msa1am1tma-76_4    -64.66737470183
1sa1msa1am1tma-50_9    -64.69388375162
1sa1msa1am1tma-20_2    -64.70163996125
1sa1msa1am1tma-19_4    -64.7201453516 
1sa1msa1am1tma-51_10   -64.70194405518
1sa1msa1am1tma-66_7    -64.68886112795
1sa1msa1am1tma-9_6     -64.72064676862
1sa1msa1am1tma-2_2     -64.72449107785
1sa1msa1am1tma-54_5    -64.68909120853
1sa1msa1am1tma-72_8    -64.66717984996
1sa1msa1am1tma-30_1    -64.7295991716 
1sa1msa1am1tma-23_4    -64.71476475714
1sa1msa1am1tma-5_8     -64.72277202395
1sa1msa1am1tma-81_11   -64.67354275995
1sa1msa1am1tma-11_6    -64.72387911651
1sa1msa1am1tma-83_6    -64.67284756825
1sa1msa1am1tma-75_2    -64.6725956935 
1sa1msa1am1tma-53_8    -64.69697381978
1sa1msa1am1tma-23_3    -64.71409591922
1sa1msa1am1tma-11_1    -64.74699496818
1sa1msa1am1tma-28_7    -64.6946955523 
1sa1msa1am1tma-47_7    -64.68781296983
1sa1msa1am1tma-83_1    -64.69438107197
1sa1msa1am1tma-75_5    -64.66605292766
1sa1msa1am1tma-24_10   -64.70320143771
1sa1msa1am1tma-9_1     -64.74873212054
1sa1msa1am1tma-2_5     -64.72602652692
1sa1msa1am1tma-64_10   -64.67869825445
1sa1msa1am1tma-54_2    -64.68941187217
1sa1msa1am1tma-24_9    -64.70282691501
1sa1msa1am1tma-41_11   -64.70919639901
1sa1msa1am1tma-30_6    -64.71033818783
1sa1msa1am1tma-17_11   -64.72078496413
1sa1msa1am1tma-53_6    -64.68804040623
1sa1msa1am1tma-5_1     -64.74722083092
1sa1msa1am1tma-61_4    -64.6817760068 
