Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1msa1fa2eda-172_2      -1234.941584050496
1msa1fa2eda-82_5       -1234.950866560088
1msa1fa2eda-355_2      -1234.982498984106
1msa1fa2eda-277_5      -1234.963794880676
1msa1fa2eda-325_9      -1234.969911698035
1msa1fa2eda-79_11      -1234.954509661331
1msa1fa2eda-161_7      -1234.956595473694
1msa1fa2eda-211_10     -1234.969256663908
1msa1fa2eda-46_3       -1234.954228238164
1msa1fa2eda-391_4      -1234.99308668083 
1msa1fa2eda-158_1      -1235.02182940265 
1msa1fa2eda-347_11     -1234.96589116328 
1msa1fa2eda-36_8       -1234.948026627845
1msa1fa2eda-245_7      -1234.969511623533
1msa1fa2eda-153_5      -1234.943101389021
1msa1fa2eda-281_1      -1235.031015271829
1msa1fa2eda-74_1       -1235.010979477781
1msa1fa2eda-419_8      -1234.984612571299
1msa1fa2eda-7_5        -1234.942454090529
1msa1fa2eda-197_3      -1234.973212391376
1msa1fa2eda-89_1       -1235.015288015414
1msa1fa2eda-105_3      -1234.953487518786
1msa1fa2eda-188_8      -1234.977145144628
1msa1fa2eda-175_8      -1234.956277031149
1msa1fa2eda-213_1      -1235.029565694828
1msa1fa2eda-406_3      -1234.980449929014
1msa1fa2eda-331_6      -1234.974396910057
1msa1fa2eda-234_11     -1234.914879616203
1msa1fa2eda-413_11     -1234.977444773317
1msa1fa2eda-362_10     -1234.96048977866 
1msa1fa2eda-22_7       -1234.96908000641 
1msa1fa2eda-251_8      -1234.978624645136
1msa1fa2eda-29_3       -1234.946196961201
1msa1fa2eda-137_1      -1235.017068174355
1msa1fa2eda-303_4      -1234.968808729543
1msa1fa2eda-221_3      -1234.973282040455
1msa1fa2eda-59_8       -1234.968855345465
1msa1fa2eda-218_5      -1234.968713099674
1msa1fa2eda-10_5       -1234.941024158811
1msa1fa2eda-190_7      -1234.96445003532 
1msa1fa2eda-359_2      -1234.968713090333
1msa1fa2eda-286_5      -1234.975942346922
1msa1fa2eda-73_5       -1234.956114513729
1msa1fa2eda-329_9      -1234.970404920786
1msa1fa2eda-154_1      -1235.018620544481
1msa1fa2eda-232_8      -1234.9723708808  
1msa1fa2eda-242_3      -1234.96638695455 
1msa1fa2eda-360_4      -1234.966070707554
1msa1fa2eda-334_10     -1234.97885853773 
1msa1fa2eda-249_7      -1234.974297772202
1msa1fa2eda-109_10     -1234.964809391841
1msa1fa2eda-262_11     -1234.963755908316
1msa1fa2eda-41_7       -1234.953042193947
1msa1fa2eda-415_8      -1234.988635833686
1msa1fa2eda-78_1       -1235.012888504667
1msa1fa2eda-166_3      -1234.981905511416
1msa1fa2eda-85_1       -1235.014934029427
1msa1fa2eda-352_6      -1234.954702679141
1msa1fa2eda-270_1      -1235.029440350675
1msa1fa2eda-116_8      -1234.95685791969 
1msa1fa2eda-184_8      -1234.977369130818
1msa1fa2eda-17_1       -1235.001932284163
1msa1fa2eda-109_3      -1234.955589665445
1msa1fa2eda-179_8      -1234.987141772295
1msa1fa2eda-226_7      -1234.979561664371
1msa1fa2eda-130_5      -1234.959908320903
1msa1fa2eda-311_11     -1234.960632806082
1msa1fa2eda-25_3       -1234.944332653784
1msa1fa2eda-192_10     -1234.956918387529
1msa1fa2eda-247_10     -1234.980506311559
1msa1fa2eda-55_8       -1234.940650846991
1msa1fa2eda-214_5      -1234.965451161423
1msa1fa2eda-401_7      -1234.975432101154
1msa1fa2eda-336_2      -1234.972926312759
1msa1fa2eda-102_7      -1234.953873960075
1msa1fa2eda-91_10      -1234.938475122588
1msa1fa2eda-346_9      -1234.960487276962
1msa1fa2eda-161_9      -1234.970351398194
1msa1fa2eda-325_7      -1234.968589687216
1msa1fa2eda-412_2      -1234.989883245771
1msa1fa2eda-111_2      -1234.943103685641
1msa1fa2eda-36_6       -1234.961644832477
1msa1fa2eda-128_4      -1234.965710599841
1msa1fa2eda-235_2      -1234.960941332935
1msa1fa2eda-317_5      -1234.986274167933
1msa1fa2eda-245_9      -1234.982101847836
1msa1fa2eda-420_10     -1234.967099070481
1msa1fa2eda-207_10     -1234.955945925392
1msa1fa2eda-351_11     -1234.983877541732
1msa1fa2eda-419_6      -1234.970085924306
1msa1fa2eda-331_8      -1234.990062803017
1msa1fa2eda-175_6      -1234.948507838156
1msa1fa2eda-263_4      -1234.969116924076
1msa1fa2eda-188_6      -1234.966174191929
1msa1fa2eda-341_3      -1234.980027116064
1msa1fa2eda-96_4       -1234.963369157639
1msa1fa2eda-378_5      -1234.968223115953
1msa1fa2eda-22_9       -1234.953228637351
1msa1fa2eda-385_5      -1234.973416483318
1msa1fa2eda-52_2       -1234.96364081105 
1msa1fa2eda-59_6       -1234.941732213634
1msa1fa2eda-147_4      -1234.980644053846
1msa1fa2eda-373_1      -1235.036051410975
1msa1fa2eda-251_6      -1234.975616007886
1msa1fa2eda-222_11     -1234.960492358777
1msa1fa2eda-405_11     -1234.973312294928
1msa1fa2eda-183_2      -1234.943763243624
1msa1fa2eda-374_10     -1234.978293572383
1msa1fa2eda-149_10     -1234.954888219607
1msa1fa2eda-412_5      -1234.97482253824 
1msa1fa2eda-207_7      -1234.980148282689
1msa1fa2eda-287_10     -1234.976184666932
1msa1fa2eda-152_10     -1234.966480361286
1msa1fa2eda-239_11     -1234.966258337642
1msa1fa2eda-111_5      -1234.940808290258
1msa1fa2eda-128_3      -1234.948069737748
1msa1fa2eda-51_10      -1234.952242255229
1msa1fa2eda-36_1       -1235.005917528676
1msa1fa2eda-158_8      -1234.967971609789
1msa1fa2eda-317_2      -1234.990062765089
1msa1fa2eda-235_5      -1234.974578194093
1msa1fa2eda-420_7      -1234.973196983749
1msa1fa2eda-123_7      -1234.935566831464
1msa1fa2eda-367_9      -1234.978388675091
1msa1fa2eda-89_8       -1234.973971340228
1msa1fa2eda-74_8       -1234.958296388362
1msa1fa2eda-281_8      -1234.974365768539
1msa1fa2eda-419_1      -1235.03834272151 
1msa1fa2eda-175_1      -1235.021253637342
1msa1fa2eda-177_11     -1234.970992809785
1msa1fa2eda-213_8      -1234.978404795752
1msa1fa2eda-341_4      -1234.977550229957
1msa1fa2eda-96_3       -1234.95658735446 
1msa1fa2eda-263_3      -1234.981802437075
1msa1fa2eda-188_1      -1235.025123193579
1msa1fa2eda-74_11      -1234.970425727309
1msa1fa2eda-378_2      -1234.982801690315
1msa1fa2eda-385_2      -1234.986647093736
1msa1fa2eda-52_5       -1234.971769075882
1msa1fa2eda-308_9      -1234.980847295108
1msa1fa2eda-147_3      -1234.96124500776 
1msa1fa2eda-59_1       -1235.009600673269
1msa1fa2eda-251_1      -1235.030320000789
1msa1fa2eda-373_6      -1234.972591767742
1msa1fa2eda-137_8      -1234.95261941867 
1msa1fa2eda-183_5      -1234.95635625233 
1msa1fa2eda-268_7      -1234.969632664905
1msa1fa2eda-295_7      -1234.9579394786  
1msa1fa2eda-60_7       -1234.942988018994
1msa1fa2eda-359_5      -1234.992475086619
1msa1fa2eda-73_2       -1234.954925415024
1msa1fa2eda-286_2      -1234.954832948985
1msa1fa2eda-34_11      -1234.955711392198
1msa1fa2eda-310_8      -1234.961802803301
1msa1fa2eda-189_10     -1234.963332143991
1msa1fa2eda-154_6      -1234.96190877299 
1msa1fa2eda-360_3      -1234.967420165077
1msa1fa2eda-242_4      -1234.965878723865
1msa1fa2eda-137_11     -1234.954453322465
1msa1fa2eda-396_7      -1234.952786208428
1msa1fa2eda-166_4      -1234.983048988306
1msa1fa2eda-78_6       -1234.959169622211
1msa1fa2eda-270_6      -1234.984114473511
1msa1fa2eda-85_6       -1234.952009048772
1msa1fa2eda-352_1      -1235.032625423606
1msa1fa2eda-109_4      -1234.964518941477
1msa1fa2eda-17_6       -1234.927576211319
1msa1fa2eda-11_10      -1234.902708379393
1msa1fa2eda-140_9      -1234.971953856736
1msa1fa2eda-279_11     -1234.982340953386
1msa1fa2eda-304_7      -1234.955174334568
1msa1fa2eda-391_11     -1234.981113484986
1msa1fa2eda-130_2      -1234.956532140786
1msa1fa2eda-112_10     -1234.946277476914
1msa1fa2eda-25_4       -1234.970392060733
1msa1fa2eda-382_8      -1234.979098586619
1msa1fa2eda-336_5      -1234.970960723815
1msa1fa2eda-214_2      -1234.947167222828
1msa1fa2eda-299_9      -1234.986776212894
1msa1fa2eda-91_9       -1234.948294133824
1msa1fa2eda-264_9      -1234.972906657331
1msa1fa2eda-176_7      -1234.973774093878
1msa1fa2eda-332_9      -1234.967906886737
1msa1fa2eda-342_2      -1234.953383402474
1msa1fa2eda-95_5       -1234.95441961573 
1msa1fa2eda-260_5      -1234.970613514481
1msa1fa2eda-259_3      -1234.975162823084
1msa1fa2eda-386_4      -1234.980855948665
1msa1fa2eda-51_3       -1234.947713686365
1msa1fa2eda-229_8      -1234.973536579475
1msa1fa2eda-144_5      -1234.965205215177
1msa1fa2eda-252_7      -1234.971340170138
1msa1fa2eda-180_3      -1234.960841185583
1msa1fa2eda-324_11     -1234.971382298937
1msa1fa2eda-349_6      -1234.983472689103
1msa1fa2eda-119_11     -1234.953478144232
1msa1fa2eda-272_10     -1234.974493814271
1msa1fa2eda-296_1      -1235.031411621121
1msa1fa2eda-63_1       -1235.012219571012
1msa1fa2eda-204_1      -1235.026054064906
1msa1fa2eda-411_3      -1234.969696083308
1msa1fa2eda-326_6      -1234.974576435878
1msa1fa2eda-162_8      -1234.968362957427
1msa1fa2eda-112_3      -1234.955787254714
1msa1fa2eda-35_7       -1234.947644477971
1msa1fa2eda-428_5      -1234.983309597441
1msa1fa2eda-314_4      -1234.982162704964
1msa1fa2eda-423_1      -1235.036447432297
1msa1fa2eda-236_3      -1234.98162735639 
1msa1fa2eda-81_11      -1234.951549723136
1msa1fa2eda-120_1      -1235.017063670861
1msa1fa2eda-246_8      -1234.982794211921
1msa1fa2eda-301_10     -1234.947207214756
1msa1fa2eda-119_7      -1234.947019299488
1msa1fa2eda-182_11     -1234.968318860643
1msa1fa2eda-257_11     -1234.96213754876 
1msa1fa2eda-187_9      -1234.980261970233
1msa1fa2eda-409_2      -1234.982878000207
1msa1fa2eda-225_6      -1234.951706312856
1msa1fa2eda-430_4      -1234.984372780534
1msa1fa2eda-307_1      -1235.033754267241
1msa1fa2eda-133_4      -1234.94307848959 
1msa1fa2eda-217_11     -1234.976021831838
1msa1fa2eda-430_11     -1234.984127574931
1msa1fa2eda-26_2       -1234.947131703749
1msa1fa2eda-341_10     -1234.967848371963
1msa1fa2eda-335_3      -1234.976542544937
1msa1fa2eda-402_6      -1234.968564233158
1msa1fa2eda-217_4      -1234.972954223881
1msa1fa2eda-345_8      -1234.984634402359
1msa1fa2eda-101_6      -1234.942341749521
1msa1fa2eda-193_6      -1234.972036203886
1msa1fa2eda-278_4      -1234.978507964782
1msa1fa2eda-70_4       -1234.959256678414
1msa1fa2eda-285_4      -1234.972430136528
1msa1fa2eda-231_9      -1234.987751379945
1msa1fa2eda-49_2       -1234.962924922982
1msa1fa2eda-363_5      -1234.951531133544
1msa1fa2eda-241_2      -1234.973041641813
1msa1fa2eda-39_9       -1234.956955283016
1msa1fa2eda-415_10     -1234.980131018186
1msa1fa2eda-232_10     -1234.969336138169
1msa1fa2eda-368_1      -1235.033811324493
1msa1fa2eda-364_11     -1234.978486706078
1msa1fa2eda-42_6       -1234.949822454336
1msa1fa2eda-395_1      -1235.034066700912
1msa1fa2eda-159_11     -1234.970179144304
1msa1fa2eda-165_2      -1234.956845746581
1msa1fa2eda-416_9      -1234.978428017516
1msa1fa2eda-8_4        -1234.945743407284
1msa1fa2eda-115_9      -1234.970709018914
1msa1fa2eda-198_2      -1234.952973630967
1msa1fa2eda-351_7      -1234.978196310132
1msa1fa2eda-14_7       -1234.940929011627
1msa1fa2eda-41_11      -1234.968246997117
1msa1fa2eda-409_5      -1234.988349936059
1msa1fa2eda-307_6      -1234.978152195926
1msa1fa2eda-225_1      -1235.025858380488
1msa1fa2eda-430_3      -1234.951546531438
1msa1fa2eda-297_11     -1234.981021308326
1msa1fa2eda-142_11     -1234.979725071897
1msa1fa2eda-143_8      -1234.95435221085 
1msa1fa2eda-229_10     -1234.984246031512
1msa1fa2eda-133_3      -1234.949109981245
1msa1fa2eda-138_7      -1234.947780316899
1msa1fa2eda-26_5       -1234.972510630636
1msa1fa2eda-381_9      -1234.981059259645
1msa1fa2eda-402_1      -1235.036139743163
1msa1fa2eda-217_3      -1234.957814418847
1msa1fa2eda-335_4      -1234.988812646903
1msa1fa2eda-101_1      -1235.014789011113
1msa1fa2eda-267_8      -1234.980214578495
1msa1fa2eda-92_8       -1234.939123754806
1msa1fa2eda-193_1      -1235.026019807057
1msa1fa2eda-278_3      -1234.969241578265
1msa1fa2eda-64_10      -1234.960984873689
1msa1fa2eda-285_3      -1234.97202620807 
1msa1fa2eda-70_3       -1234.962034838748
1msa1fa2eda-3_7        -1234.935987072506
1msa1fa2eda-208_8      -1234.968567692511
1msa1fa2eda-157_7      -1234.975109571448
1msa1fa2eda-49_5       -1234.955095392508
1msa1fa2eda-167_10     -1234.959647268932
1msa1fa2eda-313_9      -1234.976277327504
1msa1fa2eda-5_11       -1234.954508441654
1msa1fa2eda-241_5      -1234.980195347753
1msa1fa2eda-363_2      -1234.958697388803
1msa1fa2eda-368_6      -1234.974556618631
1msa1fa2eda-42_1       -1235.007078521145
1msa1fa2eda-395_6      -1234.974703898463
1msa1fa2eda-8_3        -1234.93951892578 
1msa1fa2eda-165_5      -1234.951368090297
1msa1fa2eda-86_7       -1234.958104866016
1msa1fa2eda-273_7      -1234.958434787735
1msa1fa2eda-198_5      -1234.950712398343
1msa1fa2eda-210_9      -1234.972802765151
1msa1fa2eda-199_11     -1234.967484642502
1msa1fa2eda-260_2      -1234.964293388653
1msa1fa2eda-342_5      -1234.957099163086
1msa1fa2eda-95_2       -1234.95008726636 
1msa1fa2eda-127_10     -1234.949363662439
1msa1fa2eda-18_9       -1234.9292497041  
1msa1fa2eda-259_4      -1234.970436912925
1msa1fa2eda-386_3      -1234.986629508118
1msa1fa2eda-51_4       -1234.962484686085
1msa1fa2eda-24_10      -1234.956140634793
1msa1fa2eda-144_2      -1234.938419715112
1msa1fa2eda-134_9      -1234.955068018467
1msa1fa2eda-370_7      -1234.987364107737
1msa1fa2eda-349_1      -1235.033145791925
1msa1fa2eda-180_4      -1234.975571567505
1msa1fa2eda-63_6       -1234.952075073225
1msa1fa2eda-296_6      -1234.960749812452
1msa1fa2eda-269_10     -1234.966922605309
1msa1fa2eda-326_1      -1235.030959357614
1msa1fa2eda-204_6      -1234.969448191322
1msa1fa2eda-411_4      -1234.97140222089 
1msa1fa2eda-381_10     -1234.967286145492
1msa1fa2eda-112_4      -1234.955679212697
1msa1fa2eda-102_11     -1234.938222921155
1msa1fa2eda-428_2      -1234.966832788425
1msa1fa2eda-423_6      -1234.983404112756
1msa1fa2eda-236_4      -1234.9751816641  
1msa1fa2eda-314_3      -1234.960829024624
1msa1fa2eda-399_8      -1234.979019334479
1msa1fa2eda-364_8      -1234.973898903823
1msa1fa2eda-120_6      -1234.964161124325
1msa1fa2eda-282_9      -1234.94658878379 
1msa1fa2eda-77_9       -1234.947273284752
1msa1fa2eda-64_2       -1234.949279307054
1msa1fa2eda-291_2      -1234.959945988026
1msa1fa2eda-14_9       -1234.937316425385
1msa1fa2eda-377_3      -1234.98314159603 
1msa1fa2eda-255_4      -1234.970204251749
1msa1fa2eda-143_6      -1234.944171901678
1msa1fa2eda-307_8      -1234.988319762384
1msa1fa2eda-57_11      -1234.968872718533
1msa1fa2eda-148_2      -1234.953190796269
1msa1fa2eda-381_7      -1234.977597673587
1msa1fa2eda-138_9      -1234.93882128979 
1msa1fa2eda-369_11     -1234.966755563431
1msa1fa2eda-267_6      -1234.977287666218
1msa1fa2eda-345_1      -1235.033046938535
1msa1fa2eda-92_6       -1234.948978182577
1msa1fa2eda-281_11     -1234.97758354204 
1msa1fa2eda-154_11     -1234.948233094182
1msa1fa2eda-418_10     -1234.962348430691
1msa1fa2eda-171_4      -1234.956049596504
1msa1fa2eda-208_6      -1234.97060180438 
1msa1fa2eda-3_9        -1234.928555434775
1msa1fa2eda-127_2      -1234.944384535921
1msa1fa2eda-424_2      -1234.977295223742
1msa1fa2eda-313_7      -1234.986066771141
1msa1fa2eda-157_9      -1234.965779383175
1msa1fa2eda-395_8      -1234.980591399714
1msa1fa2eda-318_3      -1234.960024980913
1msa1fa2eda-72_10      -1234.966580681482
1msa1fa2eda-32_4       -1234.95102623777 
1msa1fa2eda-368_8      -1234.974258379099
1msa1fa2eda-86_9       -1234.940648914966
1msa1fa2eda-171_10     -1234.957823287725
1msa1fa2eda-273_9      -1234.97571238176 
1msa1fa2eda-321_5      -1234.965571311957
1msa1fa2eda-203_2      -1234.953233374161
1msa1fa2eda-106_5      -1234.952738294269
1msa1fa2eda-18_7       -1234.931647685515
1msa1fa2eda-405_5      -1234.987898701085
1msa1fa2eda-210_7      -1234.968168663812
1msa1fa2eda-229_1      -1235.028260767687
1msa1fa2eda-370_9      -1234.983170282857
1msa1fa2eda-134_7      -1234.966323102996
1msa1fa2eda-300_2      -1234.948197279061
1msa1fa2eda-222_5      -1234.968282735957
1msa1fa2eda-131_10     -1234.947239746996
1msa1fa2eda-339_4      -1234.98593808287 
1msa1fa2eda-63_8       -1234.969767796067
1msa1fa2eda-296_8      -1234.94704276492 
1msa1fa2eda-32_10      -1234.935596814983
1msa1fa2eda-81_3       -1234.942493682299
1msa1fa2eda-356_4      -1234.978441848935
1msa1fa2eda-274_3      -1234.972197792856
1msa1fa2eda-204_8      -1234.959856974747
1msa1fa2eda-162_1      -1235.020906667447
1msa1fa2eda-289_3      -1234.977607653712
1msa1fa2eda-392_2      -1234.966426789302
1msa1fa2eda-120_8      -1234.963799593338
1msa1fa2eda-246_1      -1235.031918917126
1msa1fa2eda-364_6      -1234.958938516552
1msa1fa2eda-397_10     -1234.96448714224 
1msa1fa2eda-150_3      -1234.968736587926
1msa1fa2eda-329_11     -1234.959986571906
1msa1fa2eda-399_6      -1234.972239702026
1msa1fa2eda-114_11     -1234.954499397157
1msa1fa2eda-423_8      -1234.975256127233
1msa1fa2eda-282_7      -1234.962753683943
1msa1fa2eda-169_5      -1234.965655488944
1msa1fa2eda-77_7       -1234.927104280896
1msa1fa2eda-4_3        -1234.931173742531
1msa1fa2eda-194_5      -1234.97282639281 
1msa1fa2eda-17_11      -1234.939431998093
1msa1fa2eda-106_2      -1234.953176193622
1msa1fa2eda-332_7      -1234.975164845746
1msa1fa2eda-405_2      -1234.957851413567
1msa1fa2eda-176_9      -1234.948884837204
1msa1fa2eda-332_11     -1234.975834697607
1msa1fa2eda-229_6      -1234.971321120958
1msa1fa2eda-264_10     -1234.969168025985
1msa1fa2eda-252_9      -1234.973848012572
1msa1fa2eda-222_2      -1234.970425920959
1msa1fa2eda-300_5      -1234.970621062291
1msa1fa2eda-339_3      -1234.96874491716 
1msa1fa2eda-349_8      -1234.974909787422
1msa1fa2eda-274_4      -1234.960817073716
1msa1fa2eda-29_10      -1234.95085397962 
1msa1fa2eda-81_4       -1234.961739560669
1msa1fa2eda-356_3      -1234.979912980048
1msa1fa2eda-162_6      -1234.952366568576
1msa1fa2eda-289_4      -1234.991139075218
1msa1fa2eda-97_11      -1234.954843658274
1msa1fa2eda-326_8      -1234.942943321899
1msa1fa2eda-392_5      -1234.970392128132
1msa1fa2eda-317_10     -1234.968103220632
1msa1fa2eda-194_11     -1234.966021398857
1msa1fa2eda-241_11     -1234.981097456731
1msa1fa2eda-35_9       -1234.957285141867
1msa1fa2eda-364_1      -1235.035078902734
1msa1fa2eda-246_6      -1234.991269046099
1msa1fa2eda-399_1      -1235.037144470316
1msa1fa2eda-150_4      -1234.972702442638
1msa1fa2eda-4_4        -1234.927020333054
1msa1fa2eda-169_2      -1234.952233679983
1msa1fa2eda-194_2      -1234.969487550642
1msa1fa2eda-119_9      -1234.96941161282 
1msa1fa2eda-201_11     -1234.963144943605
1msa1fa2eda-426_11     -1234.978802616037
1msa1fa2eda-291_5      -1234.974249193195
1msa1fa2eda-8_11       -1234.917949164916
1msa1fa2eda-64_5       -1234.952078403402
1msa1fa2eda-357_10     -1234.968605980899
1msa1fa2eda-187_7      -1234.975077820262
1msa1fa2eda-255_3      -1234.97256436245 
1msa1fa2eda-377_4      -1234.984982858896
1msa1fa2eda-225_8      -1234.961049234269
1msa1fa2eda-143_1      -1235.023862734862
1msa1fa2eda-69_10      -1234.984875062452
1msa1fa2eda-148_5      -1234.983845398777
1msa1fa2eda-101_8      -1234.929405038105
1msa1fa2eda-345_6      -1234.976341112933
1msa1fa2eda-92_1       -1235.014117752743
1msa1fa2eda-267_1      -1235.02840310254 
1msa1fa2eda-171_3      -1234.950001599397
1msa1fa2eda-402_8      -1234.962863888403
1msa1fa2eda-403_10     -1234.983580103833
1msa1fa2eda-224_10     -1234.965241774393
1msa1fa2eda-208_1      -1235.026246687361
1msa1fa2eda-372_11     -1234.97164946564 
1msa1fa2eda-193_8      -1234.984178723008
1msa1fa2eda-39_7       -1234.968127980399
1msa1fa2eda-127_5      -1234.960083172268
1msa1fa2eda-424_5      -1234.979169428285
1msa1fa2eda-231_7      -1234.96482694889 
1msa1fa2eda-318_4      -1234.965184610335
1msa1fa2eda-42_8       -1234.964238195301
1msa1fa2eda-32_3       -1234.955093081273
1msa1fa2eda-351_9      -1234.954836256415
1msa1fa2eda-115_7      -1234.948137045507
1msa1fa2eda-203_5      -1234.964658151659
1msa1fa2eda-416_7      -1234.980729889837
1msa1fa2eda-321_2      -1234.972841846658
1msa1fa2eda-323_4      -1234.969533359674
