Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
2sa1eda-6_10       -1590.881019552334
2sa1eda-49_10      -1590.877259925093
2sa1eda-84_4       -1590.875709127583
2sa1eda-79_4       -1590.884382095228
2sa1eda-40_2       -1590.87504938001 
2sa1eda-30_9       -1590.890133727825
2sa1eda-3_5        -1590.881723521933
2sa1eda-24_6       -1590.87248698678 
2sa1eda-8_1        -1590.929149359604
2sa1eda-16_4       -1590.88744080893 
2sa1eda-102_11     -1590.873088234661
2sa1eda-92_10      -1590.852382387379
2sa1eda-47_8       -1590.884562752893
2sa1eda-37_3       -1590.877296573977
2sa1eda-100_5      -1590.873937645912
2sa1eda-61_5       -1590.881054681241
2sa1eda-28_8       -1590.878794492395
2sa1eda-58_3       -1590.893779952655
2sa1eda-53_7       -1590.878355387483
2sa1eda-97_1       -1590.917495852332
2sa1eda-12_10      -1590.878338188066
2sa1eda-37_4       -1590.871641905219
2sa1eda-83_9       -1590.880247674981
2sa1eda-100_2      -1590.852485908327
2sa1eda-61_2       -1590.866754807243
2sa1eda-11_9       -1590.861902888782
2sa1eda-58_4       -1590.88695593    
2sa1eda-37_11      -1590.873984408594
2sa1eda-4_8        -1590.899461683245
2sa1eda-89_10      -1590.875223630322
2sa1eda-97_6       -1590.879276050531
2sa1eda-107_8      -1590.834800250295
2sa1eda-84_3       -1590.865319320763
2sa1eda-79_3       -1590.88762920019 
2sa1eda-40_5       -1590.886586681592
2sa1eda-72_7       -1590.880050842701
2sa1eda-77_11      -1590.865346452618
2sa1eda-3_2        -1590.879994328714
2sa1eda-24_1       -1590.923211287255
2sa1eda-8_6        -1590.871257092425
2sa1eda-66_8       -1590.874853323557
2sa1eda-16_3       -1590.871392204219
2sa1eda-52_10      -1590.87999315858 
2sa1eda-88_3       -1590.877377024647
2sa1eda-75_3       -1590.862944871339
2sa1eda-47_1       -1590.92365520167 
2sa1eda-83_7       -1590.866477980117
2sa1eda-21_11      -1590.882156376585
2sa1eda-11_7       -1590.886110318845
2sa1eda-28_1       -1590.92659641644 
2sa1eda-23_5       -1590.877816764403
2sa1eda-4_6        -1590.87325081273 
2sa1eda-97_8       -1590.888152594571
2sa1eda-107_6      -1590.837633958123
2sa1eda-61_11      -1590.86843400112 
2sa1eda-72_9       -1590.887495945636
2sa1eda-90_2       -1590.882895187502
2sa1eda-44_10      -1590.874031745752
2sa1eda-54_4       -1590.880723275915
2sa1eda-8_8        -1590.864886465326
2sa1eda-66_6       -1590.871761128514
2sa1eda-107_1      -1590.885838582995
2sa1eda-30_7       -1590.897388485444
2sa1eda-90_5       -1590.860602431561
2sa1eda-24_8       -1590.886691199792
2sa1eda-54_3       -1590.889707586159
2sa1eda-66_1       -1590.917835453446
2sa1eda-88_4       -1590.852461846119
2sa1eda-75_4       -1590.860119806125
2sa1eda-47_6       -1590.886569191888
2sa1eda-84_10      -1590.878098069054
2sa1eda-28_6       -1590.871481404482
2sa1eda-23_2       -1590.881427683442
2sa1eda-53_9       -1590.876054349959
2sa1eda-4_1        -1590.930157028665
2sa1eda-93_3       -1590.880357870584
2sa1eda-110_8      -1590.809569128351
2sa1eda-14_11      -1590.884024655436
2sa1eda-57_5       -1590.877884007572
2sa1eda-98_7       -1590.886332759732
2sa1eda-65_7       -1590.870470300867
2sa1eda-104_7      -1590.867156551253
2sa1eda-31_10      -1590.877172934843
2sa1eda-33_1       -1590.927253291337
2sa1eda-38_5       -1590.861022865416
2sa1eda-71_8       -1590.875955318014
2sa1eda-12_6       -1590.882637864303
2sa1eda-71_10      -1590.861551610916
2sa1eda-20_4       -1590.885465977125
2sa1eda-7_7        -1590.881374144079
2sa1eda-69_9       -1590.876506201932
2sa1eda-19_2       -1590.888030812292
2sa1eda-94_9       -1590.888780792508
2sa1eda-108_9      -1590.826547925728
2sa1eda-76_2       -1590.877824012115
2sa1eda-54_11      -1590.884114806376
2sa1eda-80_6       -1590.875095570398
2sa1eda-12_1       -1590.929721570695
2sa1eda-20_3       -1590.881321777424
2sa1eda-50_8       -1590.883815470206
2sa1eda-19_5       -1590.882605903017
2sa1eda-76_5       -1590.885198742189
2sa1eda-44_7       -1590.874382665592
2sa1eda-80_1       -1590.917446750003
2sa1eda-93_4       -1590.875430581526
2sa1eda-27_9       -1590.860177317988
2sa1eda-57_2       -1590.874818885946
2sa1eda-104_10     -1590.866633672011
2sa1eda-94_11      -1590.877212653638
2sa1eda-33_6       -1590.861956894753
2sa1eda-48_9       -1590.87496404247 
2sa1eda-38_2       -1590.889377733841
2sa1eda-62_4       -1590.869086968684
2sa1eda-59_11      -1590.870816272123
2sa1eda-50_6       -1590.858017151026
2sa1eda-44_9       -1590.879131929483
2sa1eda-34_2       -1590.895212260134
2sa1eda-103_4      -1590.875937119584
2sa1eda-112_10     -1590.842118889503
2sa1eda-110_1      -1590.881075593619
2sa1eda-82_11      -1590.887457272595
2sa1eda-27_7       -1590.854729816608
2sa1eda-15_5       -1590.881886562167
2sa1eda-87_5       -1590.87574019661 
2sa1eda-19_11      -1590.886604166844
2sa1eda-43_3       -1590.877820668463
2sa1eda-33_8       -1590.861970548901
2sa1eda-48_7       -1590.888670715435
2sa1eda-71_1       -1590.917606769842
2sa1eda-110_6      -1590.827540441526
2sa1eda-65_9       -1590.889036700266
2sa1eda-98_9       -1590.873968030222
2sa1eda-15_2       -1590.866148935053
2sa1eda-87_2       -1590.883806336376
2sa1eda-104_9      -1590.88563008232 
2sa1eda-43_4       -1590.877162552607
2sa1eda-71_6       -1590.858796919849
2sa1eda-27_10      -1590.884170221735
2sa1eda-109_10     -1590.834565630269
2sa1eda-99_11      -1590.849968480245
2sa1eda-62_3       -1590.877873972497
2sa1eda-12_8       -1590.88693151302 
2sa1eda-7_9        -1590.871195780144
2sa1eda-50_1       -1590.922889633508
2sa1eda-67_10      -1590.871431080987
2sa1eda-94_7       -1590.869983221588
2sa1eda-69_7       -1590.866635862596
2sa1eda-108_7      -1590.813060885599
2sa1eda-42_11      -1590.894252078231
2sa1eda-34_5       -1590.866529764831
2sa1eda-103_3      -1590.881607949184
2sa1eda-80_8       -1590.846469888523
2sa1eda-101_5      -1590.872362454411
2sa1eda-36_3       -1590.864644826102
2sa1eda-50_10      -1590.869988562165
2sa1eda-46_8       -1590.877404674544
2sa1eda-96_1       -1590.915230574307
2sa1eda-75_11      -1590.856080576271
2sa1eda-52_7       -1590.872288472053
2sa1eda-59_3       -1590.866581858776
2sa1eda-29_8       -1590.882050080235
2sa1eda-60_5       -1590.871045009745
2sa1eda-35_11      -1590.877763278633
2sa1eda-31_9       -1590.872909803629
2sa1eda-41_2       -1590.882372864253
2sa1eda-78_4       -1590.881451553956
2sa1eda-85_4       -1590.862481217586
2sa1eda-17_4       -1590.881637360787
2sa1eda-10_10      -1590.894855419602
2sa1eda-9_1        -1590.93115417164 
2sa1eda-25_6       -1590.881389002782
2sa1eda-2_5        -1590.885012329091
2sa1eda-73_7       -1590.882086954963
2sa1eda-41_5       -1590.886212583633
2sa1eda-78_3       -1590.879600698217
2sa1eda-106_8      -1590.8773841344  
2sa1eda-85_3       -1590.868251967274
2sa1eda-17_3       -1590.887574818888
2sa1eda-67_8       -1590.86988393732 
2sa1eda-9_6        -1590.887153488584
2sa1eda-25_1       -1590.928408117554
2sa1eda-2_2        -1590.87757259951 
2sa1eda-100_11     -1590.876143876865
2sa1eda-90_10      -1590.874948037682
2sa1eda-112_7      -1590.832789329441
2sa1eda-82_9       -1590.867287521091
2sa1eda-101_2      -1590.88307214849 
2sa1eda-36_4       -1590.854779879415
2sa1eda-96_6       -1590.876705357101
2sa1eda-5_8        -1590.882495050218
2sa1eda-59_4       -1590.878234274168
2sa1eda-4_10       -1590.884433950113
2sa1eda-10_9       -1590.875603584275
2sa1eda-60_2       -1590.860462183512
2sa1eda-73_9       -1590.861985785081
2sa1eda-106_6      -1590.86587394228 
2sa1eda-67_6       -1590.861849573078
2sa1eda-38_11      -1590.886631409564
2sa1eda-9_8        -1590.86063338473 
2sa1eda-86_10      -1590.885171739011
2sa1eda-55_4       -1590.858231543948
2sa1eda-112_9      -1590.853202662095
2sa1eda-91_2       -1590.881644548152
2sa1eda-82_7       -1590.873702847107
2sa1eda-78_11      -1590.879360993654
2sa1eda-46_1       -1590.924698822305
2sa1eda-74_3       -1590.868082459772
2sa1eda-89_3       -1590.857371202653
2sa1eda-96_8       -1590.87784064383 
2sa1eda-5_6        -1590.886902073531
2sa1eda-22_5       -1590.885737804684
2sa1eda-29_1       -1590.927562984209
2sa1eda-10_7       -1590.88597184253 
2sa1eda-46_6       -1590.885984772682
2sa1eda-9_10       -1590.878651370643
2sa1eda-74_4       -1590.865102945498
2sa1eda-46_10      -1590.892208997063
2sa1eda-89_4       -1590.875096660811
2sa1eda-52_9       -1590.885132435627
2sa1eda-5_1        -1590.931453474509
2sa1eda-22_2       -1590.882369021776
2sa1eda-29_6       -1590.88334236782 
2sa1eda-63_11      -1590.874933165115
2sa1eda-23_11      -1590.87079542803 
2sa1eda-31_7       -1590.886179489266
2sa1eda-106_1      -1590.886357727221
2sa1eda-67_1       -1590.919892057685
2sa1eda-55_3       -1590.875758947105
2sa1eda-25_8       -1590.874243196914
2sa1eda-91_5       -1590.866301126549
2sa1ma1dma-56_2    -1631.352072014919
2sa1ma1dma-26_9    -1631.377219688665
2sa1ma1dma-92_4    -1631.341804762386
2sa1ma1dma-39_2    -1631.38043861801 
2sa1ma1dma-49_9    -1631.373675485022
2sa1ma1dma-4_4     -1631.400102250953
2sa1ma1dma-32_6    -1631.402742896571
2sa1ma1dma-18_5    -1631.389419981357
2sa1ma1dma-51_8    -1631.354172440496
2sa1ma1dma-21_3    -1631.387218150686
2sa1ma1dma-13_1    -1631.442860711954
2sa1ma1dma-81_1    -1631.407093030906
2sa1ma1dma-45_7    -1631.366909466366
2sa1ma1dma-77_5    -1631.340762160216
2sa1ma1dma-81_10   -1631.379204270576
2sa1ma1dma-18_2    -1631.393375495134
2sa1ma1dma-95_9    -1631.339558968155
2sa1ma1dma-68_9    -1631.377759712619
2sa1ma1dma-24_11   -1631.400084013962
2sa1ma1dma-21_4    -1631.400139245706
2sa1ma1dma-13_6    -1631.40600748534 
2sa1ma1dma-81_6    -1631.363401424532
2sa1ma1dma-3_9     -1631.401104581611
2sa1ma1dma-77_2    -1631.337025574575
2sa1ma1dma-64_7    -1631.349484271702
2sa1ma1dma-41_10   -1631.381500660259
2sa1ma1dma-56_5    -1631.358508416712
2sa1ma1dma-92_3    -1631.328957310329
2sa1ma1dma-70_8    -1631.379339044439
2sa1ma1dma-64_11   -1631.362532516153
2sa1ma1dma-39_5    -1631.383977308308
2sa1ma1dma-2_11    -1631.392076220262
2sa1ma1dma-4_3     -1631.39752353032 
2sa1ma1dma-32_1    -1631.432136218534
2sa1ma1dma-68_7    -1631.385653029695
2sa1ma1dma-95_7    -1631.342311247363
2sa1ma1dma-51_1    -1631.423586482157
2sa1ma1dma-32_11   -1631.37194603796 
2sa1ma1dma-13_8    -1631.399145351922
2sa1ma1dma-63_3    -1631.376535605383
2sa1ma1dma-81_8    -1631.355420224327
2sa1ma1dma-35_5    -1631.367056216113
2sa1ma1dma-8_3     -1631.38387791615 
2sa1ma1dma-3_7     -1631.391930448205
2sa1ma1dma-17_10   -1631.365964837301
2sa1ma1dma-14_2    -1631.380718522903
2sa1ma1dma-64_9    -1631.369186297736
2sa1ma1dma-57_10   -1631.372748838051
2sa1ma1dma-70_6    -1631.362363597249
2sa1ma1dma-42_4    -1631.363801521227
2sa1ma1dma-72_11   -1631.366510003957
2sa1ma1dma-86_2    -1631.337394908757
2sa1ma1dma-14_5    -1631.391738657197
2sa1ma1dma-69_11   -1631.362785166485
2sa1ma1dma-26_7    -1631.381218363555
2sa1ma1dma-70_1    -1631.413498858854
2sa1ma1dma-49_7    -1631.372708538696
2sa1ma1dma-32_8    -1631.395640720709
2sa1ma1dma-42_3    -1631.380537101285
2sa1ma1dma-86_5    -1631.360463831006
2sa1ma1dma-51_6    -1631.378613385623
2sa1ma1dma-63_4    -1631.366724248975
2sa1ma1dma-29_11   -1631.390309509875
2sa1ma1dma-35_2    -1631.37369965295 
2sa1ma1dma-8_4     -1631.393337524727
2sa1ma1dma-45_9    -1631.374127553027
2sa1ma1dma-1_6     -1631.395818536133
2sa1ma1dma-85_11   -1631.363113027524
2sa1ma1dma-37_4    -1631.384021210629
2sa1ma1dma-83_9    -1631.365735045055
2sa1ma1dma-61_2    -1631.358361811825
2sa1ma1dma-11_9    -1631.383059762681
2sa1ma1dma-58_4    -1631.36154632682 
2sa1ma1dma-84_3    -1631.35825852271 
2sa1ma1dma-79_3    -1631.361911257896
2sa1ma1dma-40_5    -1631.391457728738
2sa1ma1dma-72_7    -1631.37850539379 
2sa1ma1dma-24_1    -1631.439529603795
2sa1ma1dma-66_8    -1631.37092199832 
2sa1ma1dma-16_3    -1631.39224757706 
2sa1ma1dma-84_4    -1631.364996164084
2sa1ma1dma-6_10    -1631.389727277003
2sa1ma1dma-60_10   -1631.364068943146
2sa1ma1dma-79_4    -1631.365709644388
2sa1ma1dma-40_2    -1631.38097790638 
2sa1ma1dma-30_9    -1631.400736125721
2sa1ma1dma-45_11   -1631.379284676267
2sa1ma1dma-24_6    -1631.400521521145
2sa1ma1dma-16_4    -1631.403321126837
2sa1ma1dma-1_1     -1631.446220392337
2sa1ma1dma-47_8    -1631.382462541449
2sa1ma1dma-37_3    -1631.375465503091
2sa1ma1dma-61_5    -1631.380929078737
2sa1ma1dma-28_8    -1631.392595525752
2sa1ma1dma-20_10   -1631.40218582017 
2sa1ma1dma-58_3    -1631.381777163687
2sa1ma1dma-53_7    -1631.386438793233
2sa1ma1dma-30_7    -1631.381445407156
2sa1ma1dma-6_5     -1631.395543658467
2sa1ma1dma-76_10   -1631.354307233432
2sa1ma1dma-90_5    -1631.361813170492
2sa1ma1dma-24_8    -1631.386619943785
2sa1ma1dma-54_3    -1631.36260952603 
2sa1ma1dma-53_11   -1631.383872120964
2sa1ma1dma-66_1    -1631.416389215088
2sa1ma1dma-88_4    -1631.333873545282
2sa1ma1dma-75_4    -1631.358462653603
2sa1ma1dma-47_6    -1631.377267482492
2sa1ma1dma-13_11   -1631.395571752051
2sa1ma1dma-28_6    -1631.394493685245
2sa1ma1dma-23_2    -1631.389669111501
2sa1ma1dma-53_9    -1631.364217893036
2sa1ma1dma-36_10   -1631.371732049595
2sa1ma1dma-88_11   -1631.327955271288
2sa1ma1dma-88_3    -1631.353329092995
2sa1ma1dma-93_11   -1631.346344468357
2sa1ma1dma-75_3    -1631.36608234786 
2sa1ma1dma-1_8     -1631.397698272523
2sa1ma1dma-47_1    -1631.426884886421
2sa1ma1dma-83_7    -1631.361706169699
2sa1ma1dma-11_7    -1631.390734025416
2sa1ma1dma-28_1    -1631.433254933633
2sa1ma1dma-23_5    -1631.395724284435
2sa1ma1dma-48_11   -1631.375247618892
2sa1ma1dma-6_2     -1631.388176081532
2sa1ma1dma-72_9    -1631.370987144872
2sa1ma1dma-90_2    -1631.340895311286
2sa1ma1dma-54_4    -1631.36511682509 
2sa1ma1dma-66_6    -1631.379312356715
2sa1ma1dma-12_1    -1631.44499279214 
2sa1ma1dma-20_3    -1631.379100787202
2sa1ma1dma-50_8    -1631.376806085883
2sa1ma1dma-66_11   -1631.372866078406
2sa1ma1dma-19_5    -1631.406540691976
2sa1ma1dma-76_5    -1631.366839111177
2sa1ma1dma-44_7    -1631.392371890651
2sa1ma1dma-43_10   -1631.38384345991 
2sa1ma1dma-80_1    -1631.408103296921
2sa1ma1dma-93_4    -1631.348293521681
2sa1ma1dma-27_9    -1631.395247224982
2sa1ma1dma-57_2    -1631.348790816128
2sa1ma1dma-33_6    -1631.393693884091
2sa1ma1dma-5_4     -1631.405626691715
2sa1ma1dma-48_9    -1631.387471092343
2sa1ma1dma-26_11   -1631.380096620216
2sa1ma1dma-38_2    -1631.379404534343
2sa1ma1dma-93_3    -1631.3498319814  
2sa1ma1dma-83_10   -1631.351216380347
2sa1ma1dma-57_5    -1631.391365536496
2sa1ma1dma-65_7    -1631.375535207183
2sa1ma1dma-33_1    -1631.432214706934
2sa1ma1dma-18_10   -1631.39067650297 
2sa1ma1dma-5_3     -1631.392660468842
2sa1ma1dma-38_5    -1631.368690934134
2sa1ma1dma-71_8    -1631.376035364134
2sa1ma1dma-58_10   -1631.355205887867
2sa1ma1dma-12_6    -1631.40210656462 
2sa1ma1dma-20_4    -1631.382782694808
2sa1ma1dma-69_9    -1631.380189806137
2sa1ma1dma-19_2    -1631.380665639105
2sa1ma1dma-94_9    -1631.344005199586
2sa1ma1dma-76_2    -1631.356488425596
2sa1ma1dma-2_9     -1631.404561607743
2sa1ma1dma-80_6    -1631.367068564928
2sa1ma1dma-65_9    -1631.364722496562
2sa1ma1dma-95_10   -1631.338429990021
2sa1ma1dma-15_2    -1631.380538705986
2sa1ma1dma-87_2    -1631.343059663865
2sa1ma1dma-43_4    -1631.379687110038
2sa1ma1dma-71_6    -1631.367027973453
2sa1ma1dma-62_3    -1631.37850278324 
2sa1ma1dma-12_8    -1631.413240816616
2sa1ma1dma-50_1    -1631.419852252321
2sa1ma1dma-94_7    -1631.349218223648
2sa1ma1dma-69_7    -1631.353492025727
2sa1ma1dma-2_7     -1631.390686508671
2sa1ma1dma-9_3     -1631.3825536272  
2sa1ma1dma-34_5    -1631.383984990693
2sa1ma1dma-80_8    -1631.379201065098
2sa1ma1dma-62_4    -1631.373618226971
2sa1ma1dma-70_11   -1631.362084159641
2sa1ma1dma-50_6    -1631.376859533709
2sa1ma1dma-55_10   -1631.379314090926
2sa1ma1dma-44_9    -1631.381144464889
2sa1ma1dma-9_4     -1631.392915140757
2sa1ma1dma-34_2    -1631.3872984529  
2sa1ma1dma-15_10   -1631.38802632637 
2sa1ma1dma-27_7    -1631.377458149734
2sa1ma1dma-15_5    -1631.377763214409
2sa1ma1dma-30_11   -1631.39257949599 
2sa1ma1dma-87_5    -1631.333981261589
2sa1ma1dma-43_3    -1631.379108764707
2sa1ma1dma-33_8    -1631.377385726063
2sa1ma1dma-48_7    -1631.366835059341
2sa1ma1dma-71_1    -1631.411160736533
2sa1ma1dma-73_7    -1631.372716843045
2sa1ma1dma-41_5    -1631.3795335697  
2sa1ma1dma-78_3    -1631.370950213447
2sa1ma1dma-22_10   -1631.383414179544
2sa1ma1dma-85_3    -1631.350462213308
2sa1ma1dma-17_3    -1631.390793227291
2sa1ma1dma-67_8    -1631.371861565833
2sa1ma1dma-25_1    -1631.440578431664
2sa1ma1dma-82_9    -1631.370840628947
2sa1ma1dma-36_4    -1631.389329239121
2sa1ma1dma-47_11   -1631.373748035585
2sa1ma1dma-62_10   -1631.367023212702
2sa1ma1dma-59_4    -1631.371282923832
2sa1ma1dma-4_10    -1631.394868896457
2sa1ma1dma-10_9    -1631.395232364177
2sa1ma1dma-60_2    -1631.357837413879
2sa1ma1dma-36_3    -1631.392784527807
2sa1ma1dma-79_10   -1631.375339959719
2sa1ma1dma-46_8    -1631.366602140791
2sa1ma1dma-52_7    -1631.381255641708
2sa1ma1dma-59_3    -1631.37151642955 
2sa1ma1dma-29_8    -1631.368765294102
2sa1ma1dma-60_5    -1631.381440525428
2sa1ma1dma-31_9    -1631.373273874468
2sa1ma1dma-41_2    -1631.377701961808
2sa1ma1dma-78_4    -1631.361308317422
2sa1ma1dma-85_4    -1631.350380412072
2sa1ma1dma-39_10   -1631.377492099017
2sa1ma1dma-17_4    -1631.380989668618
2sa1ma1dma-87_11   -1631.353596585521
2sa1ma1dma-25_6    -1631.38987984624 
2sa1ma1dma-46_6    -1631.372944239856
2sa1ma1dma-74_4    -1631.361352336935
2sa1ma1dma-9_10    -1631.394751207384
2sa1ma1dma-89_4    -1631.333679686882
2sa1ma1dma-52_9    -1631.38209358955 
2sa1ma1dma-22_2    -1631.378729091359
2sa1ma1dma-29_6    -1631.374959189588
2sa1ma1dma-7_5     -1631.373005211684
2sa1ma1dma-31_7    -1631.381704532338
2sa1ma1dma-67_1    -1631.414730771781
2sa1ma1dma-55_3    -1631.375966262416
2sa1ma1dma-25_8    -1631.388473390988
2sa1ma1dma-91_11   -1631.386250750415
2sa1ma1dma-91_5    -1631.37350314368 
2sa1ma1dma-73_9    -1631.361075384476
2sa1ma1dma-7_2     -1631.402473480236
2sa1ma1dma-34_10   -1631.383040849499
2sa1ma1dma-67_6    -1631.366077617668
2sa1ma1dma-11_11   -1631.392358267309
2sa1ma1dma-55_4    -1631.384855096301
2sa1ma1dma-91_2    -1631.336596718067
2sa1ma1dma-51_11   -1631.373304490581
2sa1ma1dma-82_7    -1631.375262036863
2sa1ma1dma-46_1    -1631.425992340781
2sa1ma1dma-74_3    -1631.355383024901
2sa1ma1dma-89_3    -1631.356678459102
2sa1ma1dma-74_10   -1631.340125878192
2sa1ma1dma-22_5    -1631.398870213141
2sa1ma1dma-29_1    -1631.431543667117
2sa1ma1dma-10_7    -1631.385378596466
2sa1ma1dma-75_2    -1631.363595952021
2sa1ma1dma-88_2    -1631.343175494307
2sa1ma1dma-93_10   -1631.329921860657
2sa1ma1dma-1_9     -1631.399084334064
2sa1ma1dma-83_6    -1631.361174522325
2sa1ma1dma-11_6    -1631.392731873001
2sa1ma1dma-23_4    -1631.399520222844
